Unnamed: 0,Quarter end,Assets,Current Assets,Liabilities,Current Liabilities,Shareholders equity,Revenue,Earnings,Earnings available for common stockholders,EPS basic,EPS diluted,Cash from operating activities,Cash from investing activities,Cash from financing activities,Cash change during period,Cash at end of period,Price,ROE,ROA,Book value of equity per share,P/B ratio,P/E ratio,Equity to assets ratio,Net margin,Asset turnover,Current ratio
0,2000-06-30,0.5554973450070149,0.8214700915848225,0.0998266275623989,0.3611525761071155,-139.86372812920592,3.4091928251121075,0.1967103054716348,0.1967103054716348,-0.7328244274809161,-0.7328244274809161,1.4679518072289155,-0.5054945982444294,-1.0460136246917249,-1.8091636049275992,0.8387874311803412,-0.4714798564020742,-0.028612099644128138,-0.0732574679943101,-24.68543956043956,-0.3089430894308943,-0.9624949041989399,-0.06825127334465197,12.190476190476193,0.3333333333333333,0.3382060496109969
1,2000-09-30,0.5554973450070149,0.8214700915848225,0.0998266275623989,0.3611525761071155,-139.86372812920592,3.4091928251121075,0.1967103054716348,0.1967103054716348,-0.7328244274809161,-0.7328244274809161,1.4679518072289155,-0.5054945982444294,-1.0460136246917249,-1.8091636049275992,0.8387874311803412,-0.4714798564020742,-0.028612099644128138,-0.0732574679943101,-24.68543956043956,-0.3089430894308943,-0.9624949041989399,-0.06825127334465197,12.190476190476193,0.3333333333333333,0.3382060496109969
2,2000-12-31,-0.02457942538118585,-0.31271660274478996,0.07070710577941353,0.2329157112314868,-0.09107517997203796,0.0,0.0,0.0,0.0,0.0,1.4679518072289155,-0.5054945982444294,-1.0460136246917249,-1.8091636049275992,-0.361837228748051,-0.4714798564020742,-0.028612099644128138,-0.0732574679943101,-0.09708287420982432,-0.3089430894308943,-0.9624949041989399,-0.06825127334465197,12.190476190476193,0.3333333333333333,-0.4425528586698647
3,2001-03-31,0.09414837194671424,0.1822578747436716,0.33156705116273044,-0.2416373911715289,-0.10102474967743312,2.2069666920925504,0.2945924887018856,0.2945924887018856,-0.22857142857142845,-0.22857142857142845,-0.3686454468528282,0.9658980354674084,-11.919391828760723,-0.9119183285849952,-0.05094608434941328,-0.37735849056603776,-0.028612099644128138,-0.0732574679943101,-0.12987346650395015,-0.3089430894308943,-0.9624949041989399,-0.17838921282798825,12.190476190476193,0.3333333333333333,0.5589280703395381
4,2001-06-30,-0.05221212194150038,-0.12411986536294785,-0.01511882205672477,-0.3961850601267698,-0.09737856592135696,0.2809799413303735,-0.0885957098490503,-0.0885957098490503,-0.11111111111111116,-0.11111111111111116,-0.049744832207845764,-0.550642472651502,-0.7791822891547521,3.70193171608266,-0.2524040055706612,-0.7187878787878788,-0.028612099644128138,-0.0732574679943101,-0.09780763268620364,-0.6823529411764706,-0.9624949041989399,-0.04768241295187403,12.190476190476193,0.3333333333333333,0.4505745057450576
5,2001-09-30,-0.08472067811531803,-0.2411454867141721,0.041067639945994834,1.215795153536741,-0.2518447214355645,0.06319242433620098,1.1547930369548562,1.1547930369548562,1.1458333333333337,1.1458333333333337,-0.2283823369860041,-0.5193886817242113,-1.0636558988269278,-0.060048726890555626,-0.3173471609557833,-0.21982758620689646,-0.028612099644128138,-0.0732574679943101,-0.2550319096710849,-0.11111111111111116,-0.9624949041989399,-0.18258034466697728,12.190476190476193,0.3333333333333333,-0.6575322634017208
6,2001-12-31,-0.11358188732294495,-0.4480409405196708,-0.1175281582085156,-0.4392090535562482,-0.10628609067954777,0.016765630457562075,-0.6635324980998848,-0.6635324980998848,-0.6699029126213591,-0.6699029126213591,0.1808914510686164,-2.559718592964824,25.195351411178752,-0.3438707054279325,-0.3050170700877721,1.0773480662983426,-0.028612099644128138,-0.0732574679943101,-0.1556287753981329,1.7500000000000004,-0.9624949041989399,0.008262108262108379,12.190476190476193,0.3333333333333333,-0.01570143124584822
7,2002-03-31,-0.0754137872269387,-0.27959270669844405,-0.12223409495253446,-0.3233747572202309,0.010057930139887315,0.15412802015344096,-0.5010747987029548,-0.5010747987029548,-0.5294117647058824,-0.5294117647058824,-0.8782520688218134,-1.5561626887983917,-0.970824970951727,-0.028737412858249375,-0.4262718634733389,0.18085106382978733,-0.028612099644128138,-0.0732574679943101,-0.051899063475546285,0.393939393939394,-0.9624949041989399,0.09239898276349257,12.190476190476193,0.3333333333333333,0.06466654395975224
8,2002-06-30,-0.11535170128289762,-0.5543108433410885,-0.141181593222106,1.9637339556592768,-0.07437441625155661,-0.1050699474154182,0.7932671242880094,0.7932671242880094,0.5625,0.5625,10.640097799511002,-1.554129205672444,3.0738595220854457,-0.322992264135896,-0.5030071401060646,-0.668918918918919,0.04366940211019932,0.015732924021488737,-0.15159829880642062,-0.6521739130434783,-0.9624949041989399,0.04630108639420594,12.190476190476193,0.08333333333333348,-0.8495937301907451
9,2002-09-30,-0.08937485649167863,-0.11677378473793787,0.001338917511970017,-0.014126429178871747,-0.2228990061961645,0.11901330376940122,0.7953333061856089,0.7953333061856089,0.76,0.76,-0.836498067551672,-0.739566780965125,0.18965517241379315,-0.560313346683944,-0.44500745156482857,-0.4625850340136054,-0.17481044650379118,-0.17264828107291275,-0.22622897800776198,-0.375,-0.9624949041989399,-0.14660074165636594,12.190476190476193,0.15384615384615374,-0.10421455938697324
10,2002-12-31,0.14868625647299427,1.1692118479040692,-0.25902115156960903,-0.63122793565598,0.9219698916586638,-0.06855897359686924,-2.3772681908909457,-2.3772681908909457,-46.09090909090909,-46.09090909090909,-1.5734840698869474,-1.3278741168914578,-5.575526669654863,-5.274079035498995,3.4270676691729323,-0.3188291139240507,-0.8223583460949464,-0.7945205479452055,-0.3028213166144201,-0.10000000000000007,-0.9624949041989399,0.6732329084588644,12.190476190476193,0.06666666666666665,4.881950384944397
11,2003-03-31,-0.08235112387526089,-0.3659185762658477,-0.07414500815652836,-0.3344740204890516,-0.08835161896451016,0.3527096739881934,-1.4208264027272282,-1.4208264027272282,-1.1512096774193548,-1.1512096774193548,-9.762544802867383,-2.6092066601371204,-1.0770310867293629,-1.6343007584780294,-0.4910229037267081,-0.3809523809523809,0.4549808429118774,0.6155555555555556,-0.08842925659472423,-0.11111111111111104,-0.9624949041989399,-0.006578947368421129,12.190476190476193,0.125,-0.047265852239674166
12,2003-06-30,-0.03120362536158372,0.0047937209706663255,-0.021028996730786176,-0.048262171309554784,-0.03875948047937938,0.11790839394535092,-0.17023441474582246,-0.17023441474582246,-0.18666666666666665,-0.18666666666666665,-0.8625626342161775,-1.5374315276932442,-3.924120389995761,-1.1620219389267714,0.15630660692153686,0.2476547842401502,-0.15602369980250164,-0.0839064649243465,-0.09865175928970736,0.375,-0.9624949041989399,-0.007668177065179416,12.190476190476193,0.16666666666666674,0.05579300870096171
13,2003-09-30,-0.02974864997096472,0.017649676175409024,0.02374240131666272,0.19319541802017448,-0.0702047437591099,0.08739537173806,-0.07003725887846057,-0.07003725887846057,-0.13114754098360648,-0.13114754098360648,-1.7075892857142856,4.597961494903737,-0.937373151638156,-1.7727965843244893,-0.10446469060477392,1.3609022556390975,-0.8244929797191888,-0.8093093093093093,-0.1032469901495805,1.5909090909090908,-0.9624949041989399,-0.04179838426413773,12.190476190476193,0.09523809523809534,-0.14711197860189407
14,2003-12-31,0.09459784253014948,1.0959968907889621,-0.2508569857955577,0.1040550222094856,0.3822697455076245,0.07228564960056927,-0.1024951820671468,-0.1024951820671468,-0.30188679245283023,-0.30188679245283023,0.6182965299684542,1.3137770584665185,108.5300925925926,-16.274269928966064,1.7817520600285413,0.4420382165605097,13.12,13.913385826771655,-0.1602929210740438,0.6140350877192984,-0.9624949041989399,0.2628299120234603,12.190476190476193,0.17391304347826098,0.8983726055263606
15,2004-03-31,0.005685291863639197,0.16916604858149453,0.13703229379391502,-0.36741421377770855,-0.05359335409916988,0.11057489292393076,0.7032265355710008,0.7032265355710008,0.3513513513513513,0.3513513513513513,1.1055880441845356,0.07956631983911855,-0.6977830378088213,-0.7825862291693579,0.1392566359965579,0.3992932862190812,0.012590494176896394,0.04540654699049629,-0.18943798449612406,0.6630434782608696,0.0,-0.05892597968069657,12.190476190476193,0.07407407407407396,0.8482832522212795
16,2004-06-30,-0.005327790775579877,0.05676760668087421,0.025272450532724425,-0.00028722662180458164,-0.021919761787648984,0.0706952743074416,-0.6946121690664189,-0.6946121690664189,-0.745,-0.745,0.3720104922079925,1.166680165222321,-0.9629370629370628,-3.053475935828877,-0.25100591200267275,0.005366161616161769,-0.17065589058128694,-0.14848484848484855,-0.029288702928870425,0.24183006535947715,0.0,-0.016656384947563274,12.190476190476193,0.06896551724137945,0.057058653009952616
17,2004-09-30,0.006150416196813335,0.06617453945146877,0.0471731165491891,0.26974224265309465,-0.017166020325162124,0.07650356390939295,-0.28136882129277563,-0.28136882129277563,-0.2941176470588236,-0.2941176470588236,0.22728295096716145,-0.22177781100478464,0.9264150943396224,-0.4803819444444445,-0.17413649322188396,-0.05651491365777084,-0.2113943028485757,-0.1897983392645315,-0.028940886699507336,-0.02631578947368407,0.0,-0.02321204516938513,12.190476190476193,0.06451612903225823,-0.1603135426664838
18,2004-12-31,0.07326828391887785,-0.05793238142996648,0.2934418327709887,0.04208688906128777,-0.06006586606318065,0.06008624142887431,2.426908541194256,2.426908541194256,2.25,2.25,-0.026298909557408545,-1.1466448916854797,2.318315377081293,-2.883617329323978,-0.3908979898553448,0.2402662229617305,0.12072243346007605,0.05710102489019042,-0.25998731769181993,0.2756756756756755,0.0,-0.12427745664739888,12.190476190476193,0.03030303030303028,-0.09599107312957568
19,2005-03-31,0.03237956309112433,0.0015315365794437152,-0.08503586272205954,-0.06514051740182393,0.13022732420918806,0.08213118762364124,-0.7444086638140192,-0.7444086638140192,-0.7777777777777778,-0.7777777777777778,0.4486166007905139,-0.4028824107435309,-0.6679456906729634,0.08035239165139241,0.7044490708612845,0.16635363563187533,-0.35835453774385084,-0.3718836565096952,0.1251071122536418,0.5762711864406782,0.0,0.09479281261459473,12.190476190476193,0.0588235294117645,0.07132105009633903
20,2005-06-30,0.017255224439528538,0.17764765119445025,0.034447234254609604,0.2266573760700777,0.005657022789720356,0.07795168843973377,-0.4078356920952709,-0.4078356920952709,-0.4615384615384615,-0.4615384615384615,0.17904242188007544,0.2556226001097093,1.2177777777777776,0.25525394045534155,0.5187966523410994,-0.12905452035886822,-0.14077990746860536,-0.1565600882028666,-0.006854531607006997,-0.22580645161290325,0.0,-0.01138837715625507,12.190476190476193,0.0277777777777779,-0.039960657580441206
21,2005-09-30,0.012135070258166849,-0.1820218847487688,0.011205039720221466,0.060942952203197225,0.012780456444873023,0.10703328950627866,-0.7717866511221219,-0.7717866511221219,-0.7857142857142858,-0.7857142857142858,-0.1462890517383878,-19.818261249453908,0.21923847695390766,-2.071372514823857,-0.3659637208471093,0.10116217643951386,-0.16846153846153844,-0.17908496732026147,-0.0007668711656441117,0.11111111111111116,0.0,0.0006776215483652592,12.190476190476193,0.05405405405405417,-0.2289904282410796
22,2005-12-31,0.27675765870486324,0.8557144101675556,0.7971452653180886,1.3309112232930498,-0.08379882948875828,0.06372211511980175,40.639846743295024,40.639846743295024,41.0,41.0,0.1978185103911192,0.6194776552524666,41.06081525312295,-4.121067838684737,1.8014704155215744,-0.06644279203645953,0.2876965772432931,0.2006369426751593,-0.21642363775901752,-0.06562499999999992,0.0,-0.2823768410360589,12.190476190476193,0.0,-0.2038724373576309
23,2006-03-31,-0.017005948631198087,-0.12931376231013192,-0.07597801816865657,-0.3153910941447995,0.06314064702968403,0.04969416485970424,-0.8444976076555024,-0.8444976076555024,-0.8571428571428572,-0.8571428571428572,-0.31079260736031034,-0.4900586304276151,-1.1210247833121008,-1.4973270399248964,-0.3198034661725373,0.3573997944501541,-0.015086206896551713,-0.07824933687002633,0.05288932419196857,0.7290969899665551,0.0,0.08162302429818369,12.190476190476193,0.0,0.2717691940867908
24,2006-06-30,0.02055074871231044,-0.04303832351831105,0.009737501241324551,0.10850149387272534,0.03332355816226773,0.056714301129969565,0.039447731755424036,0.039447731755424036,0.05555555555555558,0.05555555555555558,0.2592447814869829,-0.2874371011722374,-1.3471746851792057,-0.8997168475696083,-0.04714946070878279,0.07514669695248899,0.0393873085339167,-0.02014388489208652,0.023255813953488413,0.021276595744681,0.0,0.01243184296619404,12.190476190476193,0.0,-0.13671303760920928
