Unnamed: 0,Quarter end,Assets,Liabilities,Shareholders equity,Revenue,Earnings,Earnings available for common stockholders,EPS basic,EPS diluted,Cash from operating activities,Cash from investing activities,Cash from financing activities,Cash change during period,Cash at end of period,Price,ROE,ROA,Book value of equity per share,P/B ratio,P/E ratio,Cumulative dividends per share,Equity to assets ratio,Net margin,Asset turnover
0,1993-12-31,0.061870799062270436,0.06182708025389494,0.062434167041763626,0.06897691902266323,0.09151139627791284,0.09151139627791284,0.05063291139240489,0.05063291139240489,-0.7320159135973273,-1.2475040522050311,-1.624672453039008,10.588115499309039,-0.008589393981989102,-0.01164079822616415,0.002437538086532687,-0.008474576271186418,0.02356637863314992,0.021428571428571352,0.12858926342072394,inf,0.001388888888888662,0.006134969325153339,0.0
1,1994-03-31,0.061870799062270436,0.06182708025389494,0.062434167041763626,0.06897691902266323,0.09151139627791284,0.09151139627791284,0.05063291139240489,0.05063291139240489,-0.7320159135973273,-1.2475040522050311,-1.624672453039008,10.588115499309039,-0.008589393981989102,-0.01164079822616415,0.002437538086532687,-0.008474576271186418,0.02356637863314992,0.021428571428571352,0.12858926342072394,inf,0.001388888888888662,0.006134969325153339,0.0
2,1994-06-30,-0.017414492309594798,-0.01972060045613311,0.012285427815561523,0.06897691902266323,0.09151139627791284,0.09151139627791284,0.05063291139240489,0.05063291139240489,-0.7320159135973273,-1.2475040522050311,-1.624672453039008,10.588115499309039,-0.10039724098992653,0.047111609646663055,0.002437538086532687,-0.008474576271186418,0.013814274750575615,0.021428571428571352,0.12858926342072394,1.1052631578947367,0.029126213592232997,0.006134969325153339,0.0
3,1994-09-30,0.006155171481061039,0.005303272570398976,0.016779721984500062,-0.0008000353503991863,0.014378188711206219,0.014378188711206219,0.012048192771084263,0.012048192771084263,0.7298162136442039,-0.8622313245470195,-0.6229091139183969,-0.8951200376588734,-0.01170478719492074,0.053026245313336766,0.002437538086532687,-0.008474576271186418,0.02346707040121121,0.041958041958042085,0.12858926342072394,0.5249999999999999,0.010781671159029615,0.006134969325153339,0.0
4,1994-12-31,0.05113614692983237,0.055076991627607035,0.0025422148077201,0.012273151520935107,-0.03982943024134234,-0.03982943024134234,-0.02380952380952384,-0.02380952380952384,0.10588858249035528,-33.086576451995256,-8.64950178410151,-25.620107719928182,0.29158607452915164,-0.11190233977619524,0.002437538086532687,-0.008474576271186418,0.00961538461538458,-0.134228187919463,0.12858926342072394,0.3606557377049179,-0.046666666666666745,0.006134969325153339,0.0
5,1995-03-31,0.020312443632051425,0.01798111367691635,0.050566105578272236,-0.006695638178013885,0.0354565876787063,0.0354565876787063,0.03658536585365857,0.03658536585365857,-0.3008239281161583,-0.7481425728310007,-0.9865377605300764,-1.471446419803501,-0.10643286855770663,0.0028636884306987307,0.002437538086532687,-0.008474576271186418,0.03809523809523796,-0.007751937984496138,0.12858926342072394,0.2530120481927711,0.030769230769230882,0.006134969325153339,0.0
6,1995-06-30,0.0393600857487677,0.04337597703928031,-0.011137717925931323,0.03008115778313792,0.015096678730679212,0.015096678730679212,0.0117647058823529,0.0117647058823529,-1.520491292979242,2.4697516943818028,58.44685133710343,-1.2391855800859997,0.028489417874068224,0.14962878355225562,-0.007902735562310026,-0.008474576271186418,0.019760056457304158,0.109375,0.12858926342072394,0.22115384615384606,-0.048846675712347465,-0.00261324041811839,0.0
7,1995-09-30,-0.002903969358003633,-0.00519308264005125,0.02746729331917219,0.014483373895769038,0.03713115077020057,0.03713115077020057,0.05813953488372104,0.05813953488372104,-5.403755788322541,-0.9115855162113036,-1.2487516304987512,-4.259899549481581,-0.0903000447828034,0.13661202185792345,-0.005514705882353033,-0.008474576271186418,0.02837370242214532,0.11267605633802825,0.12610619469026552,0.1889763779527558,0.02995720399429392,-0.0008733624454149157,0.0
8,1995-12-31,0.003432901275713718,0.0020309773829001454,0.02144195071966704,0.04151400635303193,0.011471766918007331,0.011471766918007331,0.01098901098901095,0.0,-2.7849069342428443,-12.082852731709744,-0.5209945682469308,-4.338325729022018,0.3313740548204158,0.11276223776223793,0.0030807147258165024,0.008547008547008517,-0.007402422611036297,0.08227848101265822,0.09037328094302556,0.15231788079470188,0.018005540166204925,0.004370629370629375,0.0
9,1996-03-31,-0.012585130694290014,-0.016739320166755944,0.03976528217869424,0.03511428626118995,0.0947892216693269,0.0947892216693269,0.06521739130434767,0.0,-2.819244447922645,-0.9091414022035424,10.74618403247632,-2.580897485416605,-0.3934795094595427,0.02317360565593085,0.020270270270270167,0.033898305084745894,0.05016949152542383,0.035087719298245716,-0.005405405405405461,0.13218390804597702,0.05306122448979589,0.009573542210618012,0.0
