Unnamed: 0,Quarter end,Assets,Current Assets,Liabilities,Current Liabilities,Shareholders equity,Revenue,Earnings,Earnings available for common stockholders,EPS basic,EPS diluted,Cash from operating activities,Cash from investing activities,Cash from financing activities,Cash change during period,Cash at end of period,Price,ROE,ROA,Book value of equity per share,P/B ratio,P/E ratio,Cumulative dividends per share,Equity to assets ratio,Net margin,Asset turnover,Current ratio
0,1997-11-30,0.017697784279077755,0.013642311251950144,-0.021286445012787758,-0.03439785140380969,0.05848157668014585,1.2983638910109496,4.89744408945687,4.180511182108626,3.6818181818181817,2.25,-11.208361958975363,-0.5555599509474267,-3.7840407470288624,-50.80161943319838,5.723613803799923,0.07549361207897798,-0.08947368421052637,0.08547008547008561,0.04793756967670016,0.01941747572815533,0.10192102454642482,1.0,0.04011461318051568,-0.017045454545454586,-0.10000000000000007,0.049742139411079744
1,1998-02-28,0.017697784279077755,0.013642311251950144,-0.021286445012787758,-0.03439785140380969,0.05848157668014585,1.2983638910109496,4.89744408945687,4.180511182108626,3.6818181818181817,2.25,-11.208361958975363,-0.5555599509474267,-3.7840407470288624,-50.80161943319838,5.723613803799923,0.07549361207897798,-0.08947368421052637,0.08547008547008561,0.04793756967670016,0.01941747572815533,0.10192102454642482,1.0,0.04011461318051568,-0.017045454545454586,-0.10000000000000007,0.049742139411079744
2,1998-05-31,-0.011066259216350516,-0.3493040070525309,-0.02993734489748101,-0.05854772472822721,0.007188152482191734,-0.3850210649065028,-0.6351915054986728,-0.7232038236201048,-0.7233009708737864,-0.6363636363636364,-0.11276955765144735,13.998931909212285,-0.3818677074439972,-1.8124949191122672,-0.6916529221116249,0.06479481641468676,-0.08947368421052637,0.08547008547008561,0.008510638297872353,0.01941747572815533,0.10192102454642482,0.4666666666666668,0.018496654860291173,-0.017045454545454586,-0.10000000000000007,-0.3087955625990492
3,1998-08-31,0.0491466678100152,-0.03776662055774716,0.125670086615149,0.1440527321929541,-0.02214758082394619,-0.20022159766511727,-1.4268265518265515,-2.14281735643068,-2.017543859649123,-2.115384615384615,-1.1391852281285386,-0.4381026983081424,-2.2329224819457782,-0.5556222589090667,-0.9967831226153959,-0.10344827586206896,-0.08947368421052637,0.08547008547008561,-0.02426160337552752,-0.11428571428571432,0.10192102454642482,0.3636363636363635,-0.06800618238021627,-0.017045454545454586,-0.10000000000000007,-0.15900492949673273
4,1998-11-30,0.030410070312038906,0.1960671215979981,0.06263321463669902,-0.26550249233420065,-0.004149303045417385,0.0910373373880724,-2.239453770548839,-1.240093580932885,-1.2758620689655171,-1.2758620689655171,0.1513098991786368,-0.922154044377792,-0.6062969443496073,-0.998273791654158,-0.5348837209302326,-0.040723981900452455,-0.08947368421052637,0.08547008547008561,-0.0021621621621621396,-0.010752688172043001,0.10192102454642482,0.26666666666666683,-0.033582089552238736,-0.017045454545454586,-0.10000000000000007,0.6285441657579063
5,1999-02-28,0.08037601831617036,0.13140830650067525,0.11116449246096873,0.3632979383453583,0.045140938178950485,0.5295699549127548,3.809263157894737,11.019488428745431,10.6875,7.3125,-3.6581011631052203,20.24325057658391,1.6092788813311292,-399.19565217391306,457.925,-0.06839622641509435,-0.08947368421052637,0.08547008547008561,0.0411700975081255,-0.0652173913043479,0.10192102454642482,0.21052631578947367,-0.03260403260403255,-0.017045454545454586,-0.10000000000000007,-0.17008454005189588
6,1999-05-31,0.0883929981837639,-0.1821357219985399,0.16032616773182373,0.4894805279240622,0.000870482982427534,-0.2945750037120527,-0.690713827117259,-0.7994865558708283,-0.7967914438502675,-0.7142857142857143,0.5893965604965911,1.204886833903847,1.1675234979487978,-1.633182289676257,-0.6318025821212616,-0.12911392405063293,-0.10211946050096332,0.08547008547008561,0.0020811654526535764,-0.16279069767441867,-0.06828087167070218,0.15217391304347827,-0.08026607538802666,-0.08670520231213863,-0.08333333333333326,-0.4509329299041857
7,1999-08-31,0.030588420472730023,0.17398334438006444,0.07740614763690813,-0.2090948375578904,-0.03545098039215688,0.06342087638729432,-0.8877618418569542,-1.5808625336927222,-1.6052631578947367,0.7105263157894737,-1.339242269031308,-0.8839102099927588,-0.6161379971250599,-0.7967753060872564,-0.34872022488533805,0.13226744186046524,0.24248927038626605,0.08547008547008561,-0.012461059190031263,0.12500000000000022,0.2557172557172558,0.15094339622641506,-0.06388621022179364,0.1867088607594936,0.0,0.4843864805290228
8,1999-12-31,0.07095335617672394,0.3516175811067073,0.12837978779628711,0.4472756640212516,-0.01952814019050475,-0.35820015969590296,13.856662463219841,-4.3319315545243615,-4.304347826086957,0.07692307692307687,-0.8341079053528038,1.2747255489021958,0.17177201917315754,0.8370810352142555,-0.983643798273512,0.8177150192554556,0.2642487046632125,0.12598425196850396,0.024185068349106286,0.8395061728395061,-0.06953642384105962,0.0,-0.08447077002317792,0.3360000000000001,-0.1060606060606062,-0.06608093057789878
9,2000-03-31,0.10340029170493037,0.031499643772074704,0.1436693835543288,-0.08266674123854567,0.030380608654270388,-0.290168605282802,0.7831032141240379,1.3391652522087305,1.4210526315789471,0.8285714285714287,-35.96914106939704,2.3461736736462253,0.16220851576065545,-12.53094688221709,693.4583333333335,-0.5642655367231639,-0.05601092896174875,-0.10955710955710962,0.04312114989733051,-0.5771812080536913,-0.6410142348754448,0.13114754098360648,-0.06638537271448662,0.2075848303393213,-0.288135593220339,0.12442029945673785
