Unnamed: 0,Quarter end,Assets,Liabilities,Shareholders equity,Revenue,Earnings,Earnings available for common stockholders,EPS basic,EPS diluted,Cash from operating activities,Cash from investing activities,Cash from financing activities,Cash change during period,Cash at end of period,Price,ROE,ROA,Book value of equity per share,P/B ratio,P/E ratio,Cumulative dividends per share,Equity to assets ratio,Net margin,Asset turnover
0,1993-12-31,1.2762644744516924,1.280430398953636,1.2252399457270875,0.014672481859192562,0.06292268389595335,0.0641526214711905,0.04705882352941182,0.06000000000000005,0.4722039161729392,0.06501255072792023,0.05868670216552641,4.6694433500309565,1.057753999033181,0.018433179723502446,-0.01328168234643057,-0.040000000000000036,1.1943127962085307,-0.5340599455040872,0.07279693486590033,inf,-0.0225165562913906,0.02433817250213499,-0.16666666666666666
1,1994-03-31,1.2762644744516924,1.280430398953636,1.2252399457270875,0.014672481859192562,0.06292268389595335,0.0641526214711905,0.04705882352941182,0.06000000000000005,0.4722039161729392,0.06501255072792023,0.05868670216552641,4.6694433500309565,1.057753999033181,0.018433179723502446,-0.01328168234643057,-0.040000000000000036,1.1943127962085307,-0.5340599455040872,0.07279693486590033,inf,-0.0225165562913906,0.02433817250213499,-0.16666666666666666
2,1994-06-30,0.03059352491098988,0.031934803895982355,0.013757998458229448,0.014672481859192562,0.06292268389595335,0.0641526214711905,0.04705882352941182,0.06000000000000005,0.4722039161729392,0.06501255072792023,0.05868670216552641,4.6694433500309565,0.10675198243285576,0.0219780219780219,-0.01328168234643057,-0.040000000000000036,0.017278617710583255,-0.5340599455040872,0.07279693486590033,1.0,-0.016260162601626105,0.02433817250213499,-0.16666666666666666
3,1994-09-30,0.018051305514734217,0.01770882371126481,0.02242716179208548,-0.005385577140213371,0.034103668297522205,0.03473009895988799,0.033707865168539415,0.06000000000000005,-0.5247992715473286,-0.4298378600478919,-0.5896603830607079,-1.4176685297514453,-0.04028630104892361,0.006325110689437086,-0.01328168234643057,-0.040000000000000036,0.03397027600849256,-0.011695906432748536,0.07279693486590033,0.5,0.004132231404958775,0.02433817250213499,-0.16666666666666666
4,1994-12-31,0.03562550532749875,0.03848425004438672,-0.0007318332134879091,-0.035894101933091616,-0.15509663015418962,-0.15784988993822335,-0.14130434782608692,0.06000000000000005,-1.5894546264960034,-0.2533058352541551,1.920212481932592,-4.998415389734895,0.16784314560223934,-0.14330609679446882,-0.01328168234643057,-0.040000000000000036,-0.007186858316221789,-0.17159763313609466,0.07279693486590033,0.3333333333333335,-0.03566529492455428,0.02433817250213499,-0.16666666666666666
5,1995-03-31,0.013636030747220085,0.01275066685556725,0.02533793059413214,-0.0639669062615954,0.08227188274153585,0.08400611298482286,0.08860759493670889,0.06000000000000005,-3.4272439545362414,-1.954418807667592,-2.020212083113176,-1.4124354015408516,-0.059275473262842326,-0.009537784299339713,-0.01328168234643057,-0.040000000000000036,0.04860392967942096,0.0,0.07279693486590033,0.28125,0.012802275960170695,0.02433817250213499,-0.16666666666666666
6,1995-06-30,-0.0033640006164619147,-0.0013469395036840304,-0.02969632168060643,0.09127972764336413,-0.05120147257285368,-0.05219712106406872,-0.03488372093023262,0.06000000000000005,-1.74704042240222,-0.16086110348892746,-0.8136075914162708,-0.4895694202884625,-0.032162459168753044,0.07703703703703701,-0.03140773976444189,-0.040000000000000036,0.012820512820512777,0.021428571428571352,0.07279693486590033,0.2195121951219512,-0.026685393258427004,-0.02209253855773241,0.0
7,1995-09-30,0.007199917274727462,0.0012239288592446054,0.0874946009540829,0.013327860187361429,0.05368810438069205,0.054789602182967016,0.08433734939759052,0.06000000000000005,-3.333443680137575,-2.090457951706911,-0.2775722006697835,-2.3868505271084337,0.0460867878848541,0.12654745529573594,-0.043427909669947806,-0.040000000000000036,0.04576436222005853,0.1118881118881121,0.14761904761904754,0.17999999999999994,0.07936507936507953,-0.023870417732310245,0.0
8,1995-12-31,-0.023952061712961492,-0.026986770769230173,0.01358827955561459,0.07063163607427403,-0.014104728923995726,-0.014379078610816663,-0.044444444444444516,0.06000000000000005,0.08181255400647425,-2.3842888121926635,8.509686658068544,-0.32474769069967896,0.0297491664247147,0.07631257631257626,0.001210653753026536,0.01666666666666661,-0.002793296089385389,0.03144654088050314,0.0819502074688796,0.15254237288135594,0.0066844919786095405,-0.010480349344978213,0.0
9,1996-03-31,-0.01940183089610803,-0.0205698633360899,-0.005531295487627319,-0.04839206247026229,0.006342862948681249,0.006468037239317326,0.023255813953488413,0.06000000000000005,-0.23275203584691484,-0.9117445888401032,-0.2963123485116861,-5.713994230633928,-0.13613371198262392,0.028360748723766264,-0.017533252720677073,0.008196721311475308,0.03174603174603163,0.030487804878048808,0.007670182166826578,0.13970588235294112,0.04648074369189903,-0.030008826125330963,0.2
10,1996-06-30,-0.004427227448810189,-0.0026698705112802035,-0.024980483996877467,0.030501089324618706,0.04326923076923084,0.0441176470588236,0.045454545454545414,0.06000000000000005,-0.7869034406215316,-8.022727272727273,-1.3511659807956105,-1.1833688699360343,0.028907563025210026,0.061776061776061875,0.0061538461538461755,0.03252032520325199,-0.019004524886877868,0.029585798816567976,0.056137012369172234,0.1225806451612903,-0.021573604060913576,0.006824385805277443,0.0
11,1996-09-30,0.009140880736211443,0.010239593093294141,-0.004003202562049668,0.02748414376321362,-0.04608294930875578,-0.028169014084507005,-0.0217391304347826,0.06000000000000005,0.14583333333333326,-0.4093851132686084,-0.62109375,-0.4302325581395349,0.01600784057497551,0.04727272727272736,0.006727828746177389,0.007874015748031482,0.01845018450184499,0.06896551724137945,0.02072072072072073,0.1091954022988506,-0.012970168612192023,-0.017171260732037896,0.0
12,1996-12-31,0.03465634371748584,0.030804902285525005,-0.019091639871382626,-0.004115226337448541,-0.2705314009661836,-0.2705314009661836,-0.25555555555555554,0.06000000000000005,0.5636363636363637,4.465753424657534,9.231958762886595,5.816326530612245,0.1073954983922829,0.2142857142857142,-0.05710814094775207,-0.0703125,-0.000905797101449224,0.19354838709677424,0.21359223300970864,0.0984455958549224,-0.05124835742444156,-0.06344827586206903,0.0
13,1997-03-31,0.004022419070998762,0.007696015424164537,-0.04240934234787952,-0.02066115702479343,0.4039735099337749,0.4039735099337749,0.4328358208955223,0.06000000000000005,-0.10755813953488368,-0.7192982456140351,-0.9743073047858942,-1.6047904191616766,-0.05865272938443665,0.07271241830065356,0.03350515463917514,0.0,-0.03173164097914771,0.07207207207207203,0.13309090909090915,0.09905660377358494,-0.047091412742382266,0.002454590083456054,0.0
14,1997-06-30,0.02620299589059249,0.02214639901784144,0.029952931108258474,0.03797468354430378,0.05188679245283012,0.05188679245283012,0.0625,0.06000000000000005,-2.006514657980456,1.7982142857142858,29.294117647058826,0.6386138613861385,-0.10209747069710053,0.012185833968012094,0.02244389027431426,-0.01680672268907568,0.037453183520599335,0.046218487394958034,-0.010911424903722766,0.09012875536480693,0.004360465116278967,0.002938295788442735,0.0
15,1997-09-30,0.03451888850614315,0.03342796530854186,0.05442459493144991,0.11483739837398366,0.05829596412556048,0.05829596412556048,0.058823529411764726,0.06000000000000005,-1.3074433656957931,0.19527760051052967,0.16957928802588995,-1.0876132930513596,0.009962212298179285,0.13506395786305506,0.03109756097560968,0.01709401709401703,0.042418772563177054,0.09236947791164662,0.10902011680726796,0.08267716535433077,0.01881331403762676,0.00439453125,0.0
16,1997-12-31,0.022503711308739183,0.02289776758086681,0.020685579196217496,-0.02370100273473108,0.05084745762711873,0.05084745762711873,-0.4814814814814815,0.0,0.6000000000000001,-0.194874532835024,0.14388489208633093,23.517241379310345,0.24183673469387745,0.0788863109048723,0.101123595505618,0.09243697478991586,0.022510822510822592,0.03676470588235281,0.03218256290228205,0.07636363636363641,-0.0014204545454545858,0.08945065629557614,0.0
17,1998-03-31,-0.006797921274372731,-0.009709597450123895,0.03030303030303028,-0.04761904761904767,-0.05241935483870963,-0.05241935483870963,-0.0535714285714286,-0.5,2.8421052631578947,-0.9011936339522546,-1.3865505563618772,-1.5119549929676512,-0.09969871268145714,0.08786482334869428,-0.008592910848550073,0.007692307692307888,0.02709568162574083,0.06382978723404252,-0.03004535147392296,0.07770270270270263,0.0369843527738265,0.007585899152164233,0.0
18,1998-06-30,0.03524686466843363,0.0319773506183878,0.035031847133758065,0.03921568627450989,0.059574468085106476,0.059574468085106476,0.07547169811320731,0.05660377358490565,-1.5496575342465753,16.778523489932887,-4.420525657071339,-0.3489010989010989,-0.07210222087009432,0.12002259248799785,-0.007042253521126751,0.0,0.03544929925803797,0.09000000000000008,0.09351256575102296,0.07523510971786851,0.0,0.0093002657218777,0.0
19,1998-09-30,0.02524479400353674,0.027217858380501392,0.005067873303167493,0.030188679245283005,0.012048192771084263,0.012048192771084263,0.0,0.017857142857142568,-3.2647975077881624,-0.1328803322008305,-0.5353091840468349,0.2658227848101267,-0.09836065573770493,-0.18986384266263226,-0.006001091107474044,0.0,-0.02866242038216572,-0.21712538226299694,-0.21218599679315875,0.06705539358600587,-0.01920438957476012,0.0175515577007459,0.0
20,1998-12-31,0.02997773229846445,0.0241070550034439,0.1105708625967945,0.05494505494505497,0.03174603174603185,0.03174603174603185,0.017543859649122858,0.0,0.11829436038514453,-0.4000870700914237,-0.12519685039370074,-2.8200000000000003,0.19854545454545452,-0.1061313414254592,-0.03183315038419321,-0.007633587786259666,0.12786885245901636,-0.08203125,-0.12211668928086836,0.06284153005464478,0.07832167832167848,-0.006899525657610983,0.0
21,1999-03-31,-0.00034991252186955535,0.01415120237180201,-0.010053510621047534,0.12326388888888885,0.12692307692307692,0.12692307692307692,0.12068965517241392,0.14035087719298267,-0.7355473554735548,-0.9542815674891146,-1.4203420342034203,-1.5769230769230769,-0.0955703883495146,0.11211699164345412,0.023809523809523947,0.030769230769230882,-0.009447674418604612,-0.01276595744680864,0.10664605873261213,0.06683804627249358,-0.01037613488975353,-0.004776378636561107,0.0
22,1999-06-30,0.011213621362136106,0.010380716499519549,0.02129402129402136,-0.05486862442040186,-0.04436860068259385,-0.04436860068259385,-0.030769230769230767,-0.04615384615384621,0.6465116279069767,11.507936507936508,-2.0985010706638114,-1.2507936507936508,0.026501174102650186,0.052911709455228495,-0.0011074197120709561,0.014925373134328181,0.019075568598679427,0.06465517241379337,-0.0006983240223463749,0.06265060240963849,0.010484927916120546,-0.00567190226876091,0.0
23,1999-09-30,0.02086810320315502,0.020440967664157258,0.025982357658380195,-0.02780049059689293,-0.0357142857142857,-0.0357142857142857,-0.04761904761904767,-0.03225806451612912,-0.4858757062146892,0.8895939086294415,1.46588693957115,-1.5316455696202531,-0.013725490196078384,-0.12756467439785912,-0.017738359201773912,0.0,0.029517638588912883,-0.14574898785425114,-0.1495457721872816,0.05895691609977316,0.005188067444876765,-0.003949100482667722,0.0
24,1999-12-31,0.009905906002882105,0.010842740876870538,-0.0012505862122870193,0.15643397813288473,-0.022222222222222254,-0.022222222222222254,-0.01666666666666672,-0.033333333333333326,5.06043956043956,0.8596373404969779,0.15731225296442686,3.8095238095238084,-0.06693174287607684,-0.13496932515337426,-0.005643340857787838,-0.007352941176470562,0.011888111888111784,-0.16113744075829373,-0.14543960558751026,0.055674518201284766,-0.011612903225806435,-0.04008810572687227,0.0
25,2000-03-31,0.0013070327957311893,6.49300054540447e-05,0.016277977774299623,0.07418181818181813,0.3901515151515152,0.3901515151515152,0.4067796610169492,0.4310344827586208,-0.970988213961922,-1.1433730588660167,-1.3333333333333333,-0.7079207920792079,-0.020951704545454586,-0.2549251379038613,0.05107832009080604,0.05925925925925935,0.03178991015894938,-0.25988700564971745,-0.2576923076923078,0.05679513184584172,0.015665796344647376,0.02983019733822845,0.0
26,2000-06-30,0.014550201187967016,0.015595174715300475,0.00215616818111819,-0.22274881516587675,-0.3242506811989101,-0.3242506811989101,-0.3132530120481928,-0.3132530120481928,16.34375,-3.808564231738035,-3.0102459016393444,-8.135593220338983,0.15270221254987315,0.057641459545214165,-0.037796976241900704,-0.034965034965035,0.012056262558606923,0.02290076335877856,-0.015544041450777256,0.053742802303262886,-0.012853470437018007,-0.013368983957219194,0.0
27,2000-09-30,0.009218711269018742,0.009819465043727328,0.0019978484708775834,-0.05139372822299648,-0.5120967741935484,-0.5120967741935484,-0.5087719298245613,-0.5087719298245613,-1.291891891891892,-0.2771300448430494,-0.5096839959225281,-2.156769596199525,-0.15324103209565765,0.1140000000000001,-0.13355780022446684,-0.1376811594202898,0.013236267372600974,0.09701492537313428,0.1368421052631581,0.05100182149362476,-0.006510416666666519,-0.1124661246612466,0.0
