Unnamed: 0,Quarter end,Assets,Current Assets,Liabilities,Current Liabilities,Shareholders equity,Revenue,Earnings,Earnings available for common stockholders,EPS basic,EPS diluted,Cash from operating activities,Cash from investing activities,Cash from financing activities,Cash change during period,Cash at end of period,Price,ROE,ROA,Book value of equity per share,P/B ratio,P/E ratio,Equity to assets ratio,Net margin,Asset turnover,Current ratio
0,1996-04-26,0.1178023718893706,0.1111083609722292,0.8305295950155762,0.8746936775036758,0.0005636834148965433,0.14019501625135433,-6.661914460285133,-6.661914460285133,-6.333333333333334,0.0,-3.2461858529819696,-0.3148457047539617,-0.9768421052631578,1.2625911774921852,-0.1168567601574867,-0.03902439024390236,16.90909090909091,0.15154639175257725,0.0,-0.09596344249809607,-0.903894675925926,-0.1048095959007802,15.962962962962965,0.04347826086956519,-0.4073114565342545
1,1996-07-26,0.1178023718893706,0.1111083609722292,0.8305295950155762,0.8746936775036758,0.0005636834148965433,0.14019501625135433,-6.661914460285133,-6.661914460285133,-6.333333333333334,0.0,-3.2461858529819696,-0.3148457047539617,-0.9768421052631578,1.2625911774921852,-0.1168567601574867,-0.03902439024390236,16.90909090909091,0.15154639175257725,0.0,-0.09596344249809607,-0.903894675925926,-0.1048095959007802,15.962962962962965,0.04347826086956519,-0.4073114565342545
2,1996-10-25,0.03035253823593087,0.031699004254750474,-0.10815180394826418,-0.10893246187363836,0.07203400681160542,0.14019501625135433,-6.661914460285133,-6.661914460285133,-6.333333333333334,0.0,-3.2461858529819696,-0.3148457047539617,-0.9768421052631578,1.2625911774921852,-0.2993841345711922,-0.09644670050761417,16.90909090909091,0.15154639175257725,0.06666666666666665,-0.09596344249809607,-0.903894675925926,0.040457915962013764,15.962962962962965,0.04347826086956519,0.1578180516857952
3,1997-01-24,0.1339573980322859,0.14451353802306,0.2466367713004485,0.2550611246943766,0.1057471813491304,0.1803971873812238,0.2158273381294964,0.2158273381294964,0.1875,0.0,-2.127508490274776,-1.3067559342665855,93.0,-1.8741172858458703,0.37352400944633946,0.5337078651685392,16.90909090909091,0.15154639175257725,0.125,0.4372367312552654,-0.903894675925926,-0.02488122030507612,15.962962962962965,0.04347826086956519,-0.08808919306766749
4,1997-04-25,0.16146368583317885,0.0681608089497614,0.14128271850604612,0.14556222239538694,0.1671599230952021,0.16643187764137646,-2.6032544378698232,-2.6032544378698232,-2.5789473684210527,0.0,0.20865279299014228,-4.941468253968254,-0.8636363636363636,-0.8977871443624869,0.02779635113191325,-0.06959706959706957,16.90909090909091,0.15154639175257725,0.11111111111111116,-0.1729191090269636,-0.903894675925926,0.0048724195409666216,15.962962962962965,0.04347826086956519,-0.06757051204454656
5,1997-07-25,0.10952843735948137,0.12778170257859411,0.14545332618025753,0.1489694578600096,0.0996131707046215,0.15320910973084878,-1.7789260011072154,-1.7789260011072154,-1.8,0.0,-0.4902582691436339,-1.1653662219984895,7.163120567375888,5.972508591065294,0.18856877323420074,-0.14960629921259838,16.90909090909091,0.15154639175257725,0.1499999999999999,-0.23458540042523024,-0.903894675925926,-0.008931989281612873,15.962962962962965,0.04347826086956519,-0.01843485485797369
6,1997-10-24,0.1321183914657742,0.14886853026387906,0.2094725133188924,0.21242081581907524,0.10987864200232278,0.1490424895272291,0.15730869462212738,0.15730869462212738,0.12500000000000022,0.0,0.5853333333333333,-4.429223744292237,0.4144222415291052,-0.27501232134056186,0.11502072093205107,0.3935185185185184,0.2720812182741115,0.15154639175257725,0.08695652173913038,0.21203703703703705,-0.903894675925926,-0.019698725376593236,0.22707423580786035,0.023809523809523725,-0.052401862236800434
7,1998-01-23,0.1421510889396984,0.16402448167282335,0.2242606128079772,0.22672005469017045,0.11642578747023767,0.14538683888440396,0.1371545547594677,0.1371545547594677,-0.3703703703703704,0.0,1.9105691056910568,-0.2791833111407013,0.2432432432432432,2.664853840924541,0.3780504908835904,0.2392026578073089,0.16600159616919408,0.15154639175257725,0.08000000000000007,0.13980137509549273,-0.10158366953694233,-0.022458628841607545,0.13523131672597866,0.01744186046511631,-0.051112413812355206
8,1998-04-24,0.1701379059327861,0.1586177014778556,0.16523011228847073,0.1666268609187167,0.17182405998695938,0.1449163332120771,0.1348334833483349,0.1348334833483349,0.4705882352941175,0.0,-0.3713157387786553,5.5486453201970445,0.04792490118577075,-1.1842886291968096,-0.05055722355096437,0.06702412868632712,1.0123203285420943,0.9874664279319608,0.18518518518518512,-0.012064343163538882,-0.1631367292225201,0.00147789869676207,0.9780564263322886,0.005714285714285783,-0.006883972699458729
9,1998-07-31,0.08931533835625904,0.005902626871102434,-0.09897865698483256,-0.09932441654155866,0.153642844722657,0.13934230906707978,0.12579314720812176,0.12579314720812176,-0.16000000000000006,0.26666666666666683,-0.02206220315612073,0.5016455101081336,0.7670909948137672,1.9386009058882736,-0.15647862789762834,0.3090452261306533,-0.003061224489795733,0.00540540540540535,0.15625,0.1044776119402986,-0.4903892359442576,0.059028709417762386,-0.006339144215530834,0.011363636363636465,0.11683156585105747
