Unnamed: 0,Quarter end,Assets,Current Assets,Liabilities,Current Liabilities,Shareholders equity,Revenue,Earnings,Earnings available for common stockholders,EPS basic,EPS diluted,Cash from operating activities,Cash from investing activities,Cash from financing activities,Cash change during period,Cash at end of period,Price,ROE,ROA,Book value of equity per share,P/B ratio,P/E ratio,Cumulative dividends per share,Equity to assets ratio,Net margin,Asset turnover,Current ratio
0,1993-12-31,-0.02180368183519754,-0.20820687581437305,-0.06655361814121352,-0.2317900243197357,0.020309236254826724,-0.06376185063761852,0.1306761848106286,0.1306761848106286,-0.4473684210526317,-0.4705882352941178,0.11383969414189266,-0.08300961127163843,-1.508208828040675,-1.6208188153310106,-0.4452675775000242,0.08785529715762275,-0.031735313977042656,-0.08052884615384615,0.02054794520547953,0.17708333333333348,0.05747623163353487,inf,0.04309006211180133,-0.00930232558139521,-0.029411764705882363,0.030755788553953563
1,1994-03-31,-0.02180368183519754,-0.20820687581437305,-0.06655361814121352,-0.2317900243197357,0.020309236254826724,-0.06376185063761852,0.1306761848106286,0.1306761848106286,-0.4473684210526317,-0.4705882352941178,0.11383969414189266,-0.08300961127163843,-1.508208828040675,-1.6208188153310106,-0.4452675775000242,0.08785529715762275,-0.031735313977042656,-0.08052884615384615,0.02054794520547953,0.17708333333333348,0.05747623163353487,inf,0.04309006211180133,-0.00930232558139521,-0.029411764705882363,0.030755788553953563
2,1994-06-30,0.01818677497866417,0.09505147017868998,0.003612521945369318,-0.009628709322884288,0.03073455158121185,-0.06376185063761852,0.1306761848106286,0.1306761848106286,-0.4473684210526317,-0.4705882352941178,0.11383969414189266,-0.08300961127163843,-1.508208828040675,-1.6208188153310106,0.4983132024681432,0.1995249406175772,-0.031735313977042656,-0.08052884615384615,0.026845637583892586,0.17708333333333348,0.05747623163353487,0.0,0.012281354670636402,-0.00930232558139521,-0.029411764705882363,0.10562007289988996
3,1994-09-30,0.028785521092437264,-0.04196240723186828,0.01640753212336343,-0.08402692335528694,0.03916199506156737,-0.1058441285034596,0.1974745703262013,0.1974745703262013,0.2380952380952381,-0.4705882352941178,-0.01624589313505098,0.0040554434332280564,-1.4022468142186453,-0.9609232496141434,0.012996255118587818,0.1544554455445546,-0.031735313977042656,-0.08052884615384615,0.045751633986928164,0.12389380530973447,0.05747623163353487,1.0,0.010110294117646969,-0.00930232558139521,-0.029411764705882363,0.04592501725063247
4,1994-12-31,0.003258938506395248,-0.2450504367971427,-0.02112050251941433,0.08381400126422256,0.02324872120755672,0.5986234392045142,0.0388595977348174,0.0388595977348174,0.03846153846153855,-0.4705882352941178,-0.18600645098918106,0.6092443348819571,-0.456579130193136,-73.72980251346499,-0.933088413124345,-0.05660377358490565,-0.031735313977042656,-0.08052884615384615,0.018749999999999826,-0.09711286089238846,0.05747623163353487,0.5,0.01983621474067343,-0.00930232558139521,-0.029411764705882363,-0.30340126081219765
5,1995-03-31,0.06957049026595352,0.20195246071424,0.12936802338083786,-0.13098340836325414,0.022665870565899304,-0.23728122928888784,-0.30392387218045114,-0.30392387218045114,-0.2962962962962963,-0.4705882352941178,0.04261636632583653,-0.5024598325546319,-0.3293275377141396,-1.1171918391528122,1.6342512908777969,-0.021818181818181848,-0.031735313977042656,-0.08052884615384615,0.02453987730061357,-0.040697674418604717,0.05747623163353487,0.3333333333333335,-0.043897216274089816,-0.00930232558139521,-0.029411764705882363,0.3831421656319056
6,1995-06-30,0.02789346981366858,0.057003196689485065,0.011696051946871622,0.007396480729301436,0.04192418672082132,0.1841634376488459,0.6249113924050633,0.6249113924050633,0.5789473684210527,-0.4705882352941178,-0.2440557557681952,-0.09626270042393956,-4.219977125428898,-0.4601369141653502,0.3349232277033649,0.05762081784386619,0.060669456066945626,-0.08052884615384615,0.041916167664670656,0.03333333333333344,0.05747623163353487,0.0,0.01381112355356473,0.02688860435339313,0.06060606060606055,0.04922398052343269
7,1995-09-30,0.030790275263868905,-0.036120448461182335,0.03693136856513468,0.08610052810914715,0.02562499718925526,-0.16832813332318694,-0.31513565166812085,-0.31513565166812085,-0.30000000000000004,-0.4705882352941178,-0.1828568297327288,0.5838279806596172,4.8310442813166,-3.336129535700352,-0.5861191326905193,-0.07029876977152905,-0.07560815253122954,-0.08052884615384615,0.02298850574712641,-0.10850439882697947,-0.15202288516550874,0.25,-0.005154639175257825,-0.08478802992518708,0.0,-0.11253716191719244
8,1995-12-31,0.01767180686369629,0.13723074352896947,0.01435840425049184,0.08172849603210097,0.02048943475153364,0.02192070899180432,-0.047955593302596466,-0.047955593302596466,-0.09523809523809523,-0.4705882352941178,0.7794933695451727,-0.0927833345743052,-0.6325610672297914,-2.217787056367432,1.7245742667928097,-0.051039697542533125,-0.0981507823613087,-0.10457516339869276,0.0224719101123596,-0.07236842105263164,-0.0024096385542169427,0.2,0.0027757216876389545,-0.004995458673932918,-0.1142857142857142,0.051311381648827536
9,1996-03-31,0.004131315379893863,0.05420691174850334,-0.0028904055412826146,-0.1574511066350851,0.01006652292467125,0.017050396520849276,-0.17408481218338798,-0.17408481218338798,-0.1578947368421053,-0.4705882352941178,-0.17779452635545712,-0.1003209980120009,-0.17827144120247573,-0.7609545361036824,0.15130865054906906,0.04581673306772927,-0.04889589905362779,-0.04525547445255485,0.01098901098901095,0.021276595744680767,0.1400966183574881,0.16666666666666674,0.005905148551393236,-0.03149246919214965,0.0,0.25118520245589515
10,1996-06-30,0.015740709391692143,0.16514544504441742,-0.0050104205327319296,0.2699784774363612,0.03305588949210159,0.2395017167004139,0.8355128650233383,0.8355128650233383,0.875,-0.4705882352941178,0.11231423235135728,-0.5162127370586983,-3.5426361802286483,2.3095238095238093,0.4349481621112159,0.07238095238095242,-0.02570480928689889,-0.019877675840978548,0.032608695652173836,0.0625,0.10974576271186433,0.1428571428571428,0.017061089708310332,-0.0235626767200754,0.0,-0.08255171128641547
11,1996-09-30,0.015992197502543215,-0.134427650954538,0.012523543770405432,0.19028876462177968,0.018779864703934786,-0.13662721383166002,-0.3407801269387584,-0.3407801269387584,-0.3333333333333333,-0.4705882352941178,0.03258305433942832,1.815793333193656,-1.1527414107752123,-3.4600849440929182,-0.7456781041458673,0.007104795737122638,-0.03148936170212757,-0.02496099843993771,0.02105263157894744,-0.026143790849673217,0.006872852233676952,0.0,0.0027056277056276556,-0.036679536679536606,0.0,-0.2727826675693973
12,1996-12-31,0.10483206986497627,0.4072350126945197,0.20767906499889172,0.47183497045755995,0.022684189295481442,0.20063814034386707,0.1201581279688846,0.1201581279688846,0.09999999999999988,-0.4705882352941178,-0.19667192082842835,0.7171695375572007,24.665627705627703,-0.9282643929250932,-0.21033057851239667,-0.03703703703703698,0.00615114235500891,-0.008000000000000007,0.02577319587628879,-0.057046979865771785,-0.02578687902919985,0.125,-0.07429393775858972,-0.040080160320641316,0.032258064516129004,-0.04394376687459278
13,1997-03-31,0.0049154860998399386,-0.15971587248013253,0.02274016708806026,-0.16222586337282585,-0.011897177275924986,-0.11587308578895596,-0.3435507741347905,-0.3435507741347905,-0.31818181818181823,-0.4705882352941178,0.6806293775768715,-0.3302943508724797,-0.8975232595011435,0.9813359528487228,-0.5277341705913134,0.16483516483516492,-0.03493449781659397,-0.0532258064516129,-0.005025125628140725,0.13879003558718872,0.12534059945504072,0.11111111111111116,-0.01671200932763295,-0.04853862212943638,0.0,0.003018794429837435
14,1997-06-30,0.026487216634142108,-0.014058431955363604,0.04955350631515287,-0.17643563164783582,0.003967876202262578,-0.049255193716060235,0.06529373509646641,0.06529373509646641,0.06666666666666665,-0.4705882352941178,-0.2055626574842423,0.2417860424188309,5.408058463361644,-4.203024293505205,3.5792243767313017,0.03144654088050314,-0.17466063348416286,-0.1976149914821124,0.010101010101010166,0.034375000000000044,0.043237634036665584,0.09999999999999988,-0.021936758893280617,-0.13878222709818974,-0.0625,0.19718446601941755
15,1997-09-30,0.029931715796380987,0.02614376664308704,0.043319673379015766,0.06493245526702784,0.01626774204600956,0.12440539612117395,0.2686907329779007,0.2686907329779007,0.25,-0.4705882352941178,-0.016900439020760438,-0.20947463305596514,-0.6340463567994081,-1.8053556226298275,-0.6294839997580304,0.01981707317073189,-0.009868421052631526,-0.040339702760085035,0.014999999999999902,0.012084592145015229,0.21551724137931028,0.0,-0.01333602748029905,-0.031847133757961776,0.0,-0.0364122942178251
16,1997-12-31,0.04272190368619033,0.017934354991229418,0.07927953545451816,0.2479286743515849,0.004417385713669564,0.23227526926263464,0.3845635646232317,0.3845635646232317,0.3500000000000001,-0.4705882352941178,0.7256350820757842,0.3111850777748484,-0.4456048738033073,-1.3079953872765713,0.5232653061224489,-0.0358744394618834,0.06755260243632333,0.04424778761061954,0.01970443349753692,-0.05074626865671639,-0.036006546644844366,0.09090909090909084,-0.03665779234077415,0.024342105263158054,0.0,-0.18431240531896986
17,1998-03-31,0.005657727325302897,0.006545286932472916,-0.0020418690624597327,-0.15540022749375426,0.014326540202599602,-0.16029280140517774,-0.37431940872546976,-0.37431940872546976,-0.3703703703703704,-0.4705882352941178,-0.3865486783887363,-0.18122181840117024,1.3661315642882457,-2.332293291731669,-0.4576634512325831,-0.09147286821705423,0.021784232365145373,0.006355932203389925,0.014492753623188468,-0.11006289308176098,-0.1496887379739672,0.08333333333333348,0.008503401360544283,0.007707129094412402,0.0,0.19170449855550986
18,1998-06-30,0.008835375678728052,-0.13650790295933854,0.016511493641970354,-0.0268862704251025,0.00033246062419478584,-0.08268987294263652,-0.509090909090909,-0.509090909090909,-0.4705882352941178,-0.4705882352941178,-0.2671153296153296,-0.2792573765056913,-0.06037582398767227,-2.9925058548009367,1.6814229249011858,-0.16211604095563134,-0.09746192893401008,-0.1094736842105264,0.0,-0.17314487632508846,-0.1830282861896838,0.0769230769230771,-0.008431703204047179,-0.10325047801147236,0.0,-0.11264069264069275
19,1998-09-30,0.0718406810664356,-0.04021555997046456,0.15208249181376599,0.12271290473641948,-0.01848159072620037,0.0433971424986499,-0.5516330994946066,-0.5516330994946066,-0.5555555555555556,-0.5555555555555556,0.5253960317557103,1.8192442672663465,3.5909618932646965,-1.5085801598495534,-0.31891214622641506,0.08757637474541746,-0.22047244094488194,-0.2434988179669029,-0.00952380952380949,0.08547008547008561,0.1918533604887984,0.0,-0.08418367346938771,-0.2181947405828002,-0.033333333333333326,-0.14508732559274073
20,1998-12-31,0.019126077933339536,0.04709037662950388,0.030936562486837408,-0.021909227348734017,0.0035216815029812665,0.018435444573412285,0.6764804845222072,0.6764804845222072,0.5,0.5,-0.3233906814620575,-0.5516968407821905,-0.6983334739056446,-0.32100762653108394,-0.3179309598528298,-0.009363295880149723,-0.3708513708513709,-0.3875000000000001,0.0,0.0,0.2686261107313737,0.1428571428571428,-0.01532033426183843,-0.3363636363636364,-0.06896551724137923,0.07053184204519503
