Unnamed: 0,Quarter end,Assets,Liabilities,Shareholders equity,Revenue,Earnings,Earnings available for common stockholders,EPS basic,EPS diluted,Cash from operating activities,Cash from investing activities,Cash from financing activities,Cash change during period,Cash at end of period,Price,ROE,ROA,Book value of equity per share,P/B ratio,P/E ratio,Cumulative dividends per share,Equity to assets ratio,Net margin,Asset turnover
0,1993-12-31,0.3697608196400579,0.3896026964484467,0.15699723143641342,-0.03466436094953629,0.03213421891196688,0.033820914821399706,0.035087719298245716,0.03703703703703698,-0.4366963855973963,7.249835374687213,-1.964437734583045,10.806877494626956,0.4165750915750917,-0.04612365063788016,-0.5428407130534789,0.1142857142857141,0.1358234295415961,-0.07878787878787874,0.5143171806167401,inf,-0.1536643026004728,-0.5108780108780109,0.0
1,1994-03-31,0.3697608196400579,0.3896026964484467,0.15699723143641342,-0.03466436094953629,0.03213421891196688,0.033820914821399706,0.035087719298245716,0.03703703703703698,-0.4366963855973963,7.249835374687213,-1.964437734583045,10.806877494626956,0.4165750915750917,-0.04612365063788016,-0.5428407130534789,0.1142857142857141,0.1358234295415961,-0.07878787878787874,0.5143171806167401,inf,-0.1536643026004728,-0.5108780108780109,0.0
2,1994-06-30,0.019428820669483704,0.01937351137024024,0.02014113395013584,-0.03466436094953629,0.03213421891196688,0.033820914821399706,0.035087719298245716,0.03703703703703698,-0.4366963855973963,7.249835374687213,-1.964437734583045,10.806877494626956,-0.21616866271111645,0.048353909465020495,-0.5428407130534789,0.1142857142857141,0.014947683109117982,-0.07878787878787874,0.5143171806167401,0.8888888888888891,0.0,-0.5108780108780109,0.0
3,1994-09-30,0.03228707043230972,0.03278719842145783,0.025850906010941758,0.028692696034524845,0.04199523880374945,0.044127418409224184,0.033898305084745894,0.03571428571428559,0.2736242498219916,-0.4704714164844112,0.21142877849041564,-2.6450136523208947,0.4536695389006622,0.027477919528950068,-0.5428407130534789,0.1142857142857141,0.01178203240058906,0.013157894736842035,0.5143171806167401,0.588235294117647,-0.005586592178770888,-0.5108780108780109,0.0
4,1994-12-31,0.029856662146315882,0.029231334673158305,0.03795843530815679,0.03566940742279878,0.0245243279905758,0.02564198547578056,0.0,0.01724137931034475,-0.6373532465458029,0.9941574063466604,-0.07532947672575208,-2.033520921924153,-0.3225471453767313,-0.08691499522445079,-0.5428407130534789,0.1142857142857141,-0.5516739446870451,-0.09740259740259748,0.5143171806167401,0.37037037037037024,0.008426966292134797,-0.5108780108780109,0.0
5,1995-03-31,1.27181577727172,1.2646837759096856,1.3634414179623748,1.092804188321614,-1.4373867595818814,-1.505565896565568,-1.213114754098361,0.0,1.2713898738080034,-0.8957497437510016,-1.2667451655269235,-1.209759940042368,1.5459335265587906,0.07845188284518834,-0.5428407130534789,0.1142857142857141,1.366883116883117,1.4100719424460433,0.5143171806167401,0.2702702702702702,0.04317548746518085,-0.5108780108780109,0.0
6,1995-06-30,0.03870409997578461,0.03773662642478093,0.050613981323619495,0.14728519387559458,-5.564486576913885,-5.043387236500143,-5.153846153846153,-0.10169491525423724,-0.6168203457537063,19.202326053539835,-17.207033713315543,-0.5923873414029459,0.01598958817514173,0.0669253152279341,0.1283018867924528,0.1142857142857141,0.04389574759945125,-0.5492537313432836,0.5143171806167401,0.2340425531914893,0.012016021361815898,0.13105639396346302,0.0
7,1995-09-30,0.0006689009503901832,-0.0012138527865529491,0.02356206504979453,-0.02182857051909504,0.09043945687458543,0.09312789016050993,0.09259259259259256,0.07547169811320731,-2.4843876518218617,-1.0031856735136873,-1.0855681396434689,-11.162969588550984,-0.1599442555797208,0.15363636363636354,0.10256410256410264,0.1142857142857141,0.019710906701708275,0.10596026490066213,0.17600000000000016,0.2068965517241379,0.0237467018469657,0.1186797752808988,0.0
8,1995-12-31,-0.008857774878237246,-0.013113481063380285,0.04163651489253928,0.02378414878211488,0.13489116517285527,0.13796651694569206,0.0847457627118644,0.0,-3.416906738489337,89.82920234339792,3.1508097520025187,-1.9329003186002711,0.17762160187545128,0.03703703703703698,0.10515672396359954,0.11538461538461542,0.06572164948453607,0.017964071856287456,0.04329004329004316,0.14285714285714302,0.05025773195876293,0.12241054613935964,0.0
9,1996-03-31,-0.015556731787827903,-0.011043226515349058,-0.06629499606645628,0.03825049764982147,-0.01830540982681783,-0.009645194626248688,0.046875,0.14035087719298267,-0.7378529160759753,0.5143190275365914,0.5860829629005415,-1.3212702126455216,-0.0484574414345702,0.05699088145896657,0.4629460201280877,0.4597701149425288,-0.08585247883917779,-0.0117647058823529,0.02430349733254289,0.13749999999999996,-0.04907975460122704,0.41666666666666696,0.0
10,1996-06-30,0.018935690200408084,0.0197646612535729,0.009065429110839407,0.04336229000038272,0.061873294066944425,0.07126086956521749,0.04477611940298498,0.07692307692307687,0.012968144640550959,-2.600489497429648,-1.9994102536175096,1.191401891114113,-0.11159745598595494,0.08986340762041699,0.06816760475297068,0.06299212598425208,0.013227513227513256,0.1964285714285714,-0.2656250000000001,0.13186813186813184,-0.010322580645161228,0.04816423213580734,0.0
11,1996-09-30,0.02628995905213128,0.024283037476488408,0.05043902333870776,0.036157437802824884,-0.2428534707847992,-0.2428534707847992,-0.2857142857142857,-0.2857142857142857,4.754767596281541,-0.10366703719853344,-0.2326699644614325,-1.9044836920108272,0.11852424164381616,0.03100263852242757,-0.02751756440281039,-0.02962962962962956,-0.009138381201044377,0.0149253731343284,-0.03782505910165479,0.13592233009708732,0.023468057366362368,-0.05310734463276834,0.0
12,1996-12-31,0.0071104019485264125,0.003993981198627594,0.04367620590461408,0.0953383905783738,0.5039666940642533,0.5039666940642533,0.30000000000000004,0.26,-0.8340817937203173,-0.7903674114473778,-0.8230623739945545,-1.0705206080180154,-0.0071633453424710955,0.12220089571337155,0.04455147501505108,0.04580152671755733,0.040843214756258295,0.13235294117647056,0.1539721539721539,0.11111111111111116,0.03694267515923566,0.0,0.0
13,1997-03-31,0.03791827590741503,0.040034291465053766,0.01403448708599342,-0.019778174203055943,-0.013104275819462718,-0.013104275819462718,0.1384615384615384,0.17460317460317465,2.5866088069209163,4.9620643446239665,5.657093073338815,15.444117647058823,-0.1186447871414843,0.08323831242873436,0.01959654178674364,0.021897810218978183,0.016455696202531508,0.04329004329004338,0.08729595457771477,0.10769230769230753,-0.023341523341523285,0.01193317422434359,0.0
14,1997-06-30,0.04171779725328939,0.045223210208230384,0.0011371951202123751,0.043951442738829886,0.035729763567198036,0.035729763567198036,0.05405405405405417,0.04054054054054057,-0.5082638538798621,0.3934306702726409,1.3000520540774223,-2.0597388660346985,0.14265813641523062,0.09052631578947357,0.014132278123233588,0.014285714285714237,-0.1917808219178081,0.0705394190871369,0.052219321148825104,0.0902777777777779,-0.038993710691824,0.003144654088050203,0.2
15,1997-09-30,0.18456889825442646,0.1843428015048312,0.18730158006780107,0.3649156936992133,-0.2879259844716165,-0.2879259844716165,-0.4230769230769231,-0.4155844155844156,1.7902432099933754,-1.0781623545488046,-1.5709708230137491,-3.532139843279084,0.0866422841317862,0.2118725868725868,-0.0423634336677815,-0.04929577464788737,0.19876733436055471,0.5,0.17990074441687345,0.10191082802547767,0.002617801047120505,-0.09482758620689646,0.0
16,1997-12-31,0.07222846474498068,0.07211422688379865,0.07360574141191978,0.20847727046606712,1.1150104465917994,1.1150104465917994,0.6444444444444444,0.5555555555555554,-1.6043175227661992,-9.207761484513943,-2.8900593438584705,-2.180241000566556,0.3433618292020788,0.1640780565511748,0.07043073341094286,0.051851851851851816,0.055269922879177535,-0.028423772609819205,0.18664563617245,0.08670520231213863,0.0013054830287206887,-0.010389610389610391,0.0
17,1998-03-31,0.08081919006361038,0.08001870678144574,0.09045658433427772,-0.20122804632648728,-0.12237022859524282,-0.12237022859524282,0.08108108108108114,0.11428571428571432,1.558461480899465,0.08418046643594934,-0.1311305843797319,-1.2846683528372442,-0.00841654852429441,0.07560725282244274,-0.0027188689505165398,-0.007042253521126862,0.05237515225334954,0.018617021276595924,0.04740806380150642,0.08510638297872353,0.009126466753585305,0.011811023622047223,0.0
18,1998-06-30,0.00024781430321363374,0.0009253268803213199,-0.007830999907378787,0.02721042778761862,0.07325137621132982,0.07325137621132982,-0.4625,-0.4615384615384616,-1.3988629716291312,-1.0630793016327915,-1.2474053326533312,-0.4490923776729159,-0.04042478413495931,0.051208651399490934,0.013086150490730477,0.014184397163120588,-0.02083333333333326,0.0,0.035532994923857864,0.03431372549019596,-0.009043927648578752,0.02464332036316464,0.0
19,1998-09-30,0.07393793179424303,0.06918097626423103,0.13116155804072638,0.05226288954485536,0.042278447823806964,0.042278447823806964,0.046511627906976834,0.04761904761904767,3.8108472276964536,-24.78494141559063,-1.7650278344265011,2.3979216503331022,0.030870090536228027,-0.031164901664145095,0.07804090419806252,0.09090909090909084,0.11229314420803772,-0.013054830287206332,0.11315359477124187,0.08530805687203791,0.05345501955671428,0.1426160337552742,0.0
20,1998-12-31,0.016278263401577453,0.01706515102329309,0.007331095589073078,0.06161324516234901,0.0915272624363248,0.0915272624363248,0.04444444444444429,-0.02272727272727271,-1.3552469376906502,-0.7362170734741733,2.5434837426782613,-1.722750017032422,0.10036128633492523,0.060899437851342775,-0.03245132301547682,-0.019230769230769273,0.010626992561105109,-0.044973544973545,-0.10311926605504584,0.0786026200873362,-0.00866336633663356,0.04394387001477118,-0.16666666666666666
21,1999-03-31,0.09772099855733374,0.1002395458301244,0.06880757557961648,0.05605502939050733,-0.0030824408898747486,-0.0030824408898747486,-0.04255319148936165,0.023255813953488413,-3.664657202160353,6.1207593911531415,1.0431834447534931,-0.9261804013574092,0.06652184421269025,0.1095083897556668,0.0,0.0,0.008412197686645584,0.09695290858725758,0.04909983633387882,0.06882591093117396,-0.02621722846441954,-0.0007074637424833162,0.0
22,1999-06-30,0.03687004666923688,0.04332825064841317,-0.03945180315680906,0.08092198567531916,0.103805003503753,0.103805003503753,0.11111111111111116,0.11363636363636355,-0.2319494875490109,-0.16273082653646287,0.3500417453226829,68.06895573212259,0.4360293577587211,-0.01751127620058357,0.020123839009287936,0.0,-0.06569343065693423,-0.025252525252525304,-0.0499219968798752,0.06818181818181812,-0.07307692307692304,-0.004601769911504293,0.0
23,1999-09-30,0.06290010346852304,0.0605965561135895,0.09246906557430876,0.05135121287092481,-0.07648960678569561,-0.07648960678569561,-0.09999999999999998,-0.1020408163265306,0.7544111596508285,-0.2867724850813296,-0.9587052329211204,-1.343228608170124,-0.050368256122632286,-0.09370780448285164,-0.006575619625695528,-0.02614379084967311,0.0837053571428572,-0.028497409326424864,-0.2348111658456485,0.07092198581560294,0.027662517289073436,-0.03520625889046946,0.2
24,1999-12-31,0.043971614994776864,0.044770471049389686,0.03401644841568041,0.2471046099969713,0.2793806030969845,0.2793806030969845,0.022222222222222143,-0.02272727272727271,-0.8213570856685348,-0.4914247622035246,2.5844385341734646,-0.200798405582854,-0.056920287951237485,-0.04261025029797372,0.033604887983706755,0.013422818791946293,-0.006179196704428458,-0.11733333333333328,-0.04238197424892698,0.06622516556291402,-0.009421265141319024,-0.035753778105418355,0.0
25,2000-03-31,0.07240347024249405,0.07114203853215527,0.08828664033266254,-0.0978180163683664,-0.10131448481390593,-0.10131448481390593,0.021739130434782483,0.06976744186046524,-1.1982440737489026,1.5912314209618472,4.040809517406915,0.4057948222536752,-0.07007285035728716,-0.2035480859010272,-0.00492610837438423,-0.013245033112582849,0.03523316062176174,-0.19939577039274925,-0.2033613445378152,0.06211180124223593,0.014945652173913082,-0.020259938837920544,0.0
