"Quarter end","Shares","Shares split adjusted","Split factor","Assets","Current Assets","Liabilities","Current Liabilities","Shareholders equity","Non-controlling interest","Preferred equity","Goodwill & intangibles","Long-term debt","Revenue","Earnings","Earnings available for common stockholders","EPS basic","EPS diluted","Dividend per share","Cash from operating activities","Cash from investing activities","Cash from financing activities","Cash change during period","Cash at end of period","Capital expenditures","Price","Price high","Price low","ROE","ROA","Book value of equity per share","P/B ratio","P/E ratio","Cumulative dividends per share","Dividend payout ratio","Long-term debt to equity ratio","Equity to assets ratio","Net margin","Asset turnover","Free cash flow per share","Current ratio"
2009-12-31,61654405,61654405,1,5495200000,3001900000,4196100000,1195900000,1299100000,0,0,1230000000,1715000000,1301300000,33900000,33900000,0.58,0.57,0.12,251400000,-35500000,41600000,261700000,1083200000,14900000,54.82,67.13,42.51,0.111,0.0252,21.07,2.65,21.93,12.35,0.3555,1.3201,0.2364,0.0277,0.91,3.84,2.5102
2009-09-27,60231022,60231022,1,5388000000,2844700000,4140900000,1237400000,1247100000,0,0,1226700000,1722200000,1208700000,55400000,55400000,0.91,0.91,0.12,285400000,-29000000,-5500000,257500000,821500000,13700000,38.78,51.12,26.44,0.1238,0.0275,20.71,2,12.88,12.23,0.4565,1.381,0.2315,0.0293,0.94,4.51,2.2989
2009-06-28,60167458,60167458,1,5112300000,2567900000,3946500000,1073100000,1165800000,0,0,1222700000,1720900000,1191400000,38300000,38300000,0.63,0.63,0.12,218600000,15200000,-3200000,239000000,564000000,14700000,34.19,41.28,27.1,0.143,0.033,19.38,1.94,8.81,12.11,0.4804,1.4762,0.228,0.0331,1,3.39,2.393
2009-03-29,60122865,60122865,1,5049100000,2502400000,3987800000,1431800000,1061300000,0,0,1214000000,1437700000,1073700000,4900000,4900000,0.08,0.08,0.42,-269800000,145800000,177700000,47200000,325000000,19800000,33.38,46.66,20.1,0.1809,0.0433,17.65,1.79,6.95,11.99,0.4368,1.3547,0.2102,0.0408,1.06,-4.82,1.7477
2008-12-31,60133963,60133963,1,5183300000,2603600000,4058500000,1483900000,1124800000,0,0,1223200000,1444700000,1377800000,43700000,43700000,0.81,0.88,0.42,109900000,9200000,-162900000,-62500000,277800000,21200000,47.2,62.09,32.31,0.216,0.0537,18.7,1.92,6.87,11.57,0.3452,1.2844,0.217,0.0482,1.11,1.48,1.7546
2008-09-28,60093046,60093046,1,5567000000,3042300000,4088600000,1846500000,1478400000,0,0,1222200000,1405300000,1570800000,85800000,85800000,1.45,1.42,0.42,217200000,-37700000,-115900000,52700000,340300000,23800000,60.53,69.5,51.56,0.3031,0.0792,24.6,2.51,8.71,11.15,0.2325,0.9506,0.2656,0.0687,1.15,3.22,1.6476
2008-06-29,59969085,59969085,1,5551800000,3010000000,4105800000,1849000000,1446000000,0,0,1221000000,1401000000,1641700000,96700000,96700000,1.6,1.5,0.42,185200000,-49000000,-106600000,32200000,287600000,28800000,64.37,71.23,57.5,0.3411,0.0825,24.11,2.83,9,10.73,0.2252,0.9689,0.2605,0.071,1.16,2.61,1.6279
2008-03-30,61130829,61130829,1,5555400000,2974000000,4166400000,1994000000,1389000000,0,0,1213000000,1289000000,1495800000,67400000,67400000,1.1,1,0.42,-86900000,16100000,68400000,700000,255400000,25000000,67.97,74.24,61.71,0.3644,0.0867,22.72,2.84,8.77,10.31,0.2212,0.928,0.25,0.0737,1.18,-1.83,1.4915
2007-12-31,60923815,60923815,1,5410900000,2839000000,3952900000,1880000000,1458000000,0,0,1212000000,1179000000,1652500000,187400000,187400000,3.1,2.95,0.42,241100000,-30000000,-186900000,32600000,254700000,41000000,80.72,92.3,69.15,0.4126,0.0953,23.93,4.78,12.81,9.89,0.2077,0.8086,0.2695,0.0789,1.21,3.28,1.5101
2007-09-30,62535929,62535929,1,5584000000,3020000000,4528000000,2142000000,1056000000,0,0,1198000000,1169000000,1633600000,104600000,104600000,1.6,1.5,0.42,141600000,-55500000,-126300000,-39900000,222100000,28800000,88.16,97.01,79.3,0.3607,0.079,16.89,4.4,13.56,9.47,0.2508,1.107,0.1891,0.0654,1.21,1.8,1.4099
