"Quarter end","Shares","Shares split adjusted","Split factor","Assets","Current Assets","Liabilities","Current Liabilities","Shareholders equity","Non-controlling interest","Preferred equity","Goodwill & intangibles","Long-term debt","Revenue","Earnings","Earnings available for common stockholders","EPS basic","EPS diluted","Dividend per share","Cash from operating activities","Cash from investing activities","Cash from financing activities","Cash change during period","Cash at end of period","Capital expenditures","Price","Price high","Price low","ROE","ROA","Book value of equity per share","P/B ratio","P/E ratio","Cumulative dividends per share","Dividend payout ratio","Long-term debt to equity ratio","Equity to assets ratio","Net margin","Asset turnover","Free cash flow per share","Current ratio"
2019-06-30,573430436,573430436,1,3756400000,2468300000,1252700000,527900000,2503700000,0,0,0,500000000,1368400000,204600000,204600000,0.36,0.35,0.215,128100000,-66900000,-71100000,-10400000,175000000,66800000,50.93,71.88,29.98,0.3215,0.2198,4.37,12.16,37.87,5.83,0.6216,0.1997,0.6665,0.1474,1.49,0.11,4.6757
2019-03-31,286314823,572629646,2,3651800000,2389200000,1254600000,554600000,2397200000,0,0,0,484600000,1309300000,194100000,194100000,0.68,0.68,0.43,204900000,-52700000,-134900000,18200000,185400000,52800000,28.55,32.27,24.84,0.334,0.2327,4.19,7.08,21.79,5.62,0.5941,0.2022,0.6564,0.1517,1.53,0.27,4.308
2018-12-31,285931529,571863058,2,3321500000,2316200000,1018800000,437400000,2302700000,0,0,0,497000000,1231600000,168800000,168800000,0.59,0.59,0.4,178000000,-75000000,-64900000,37500000,167200000,78000000,27.12,30.23,24,0.3336,0.2378,4.03,6.73,21.19,5.4,0.5876,0.2158,0.6933,0.1514,1.57,0.17,5.2954
2018-09-30,287056618,574113236,2,3193900000,2225500000,878300000,416100000,2315600000,0,0,0,387500000,1279800000,197600000,197600000,0.69,0.69,0.4,184600000,-45000000,-144100000,-5800000,129700000,35000000,27.13,30.57,23.68,0.3339,0.2405,4.03,6.99,22.89,5.2,0.5703,0.1673,0.725,0.1525,1.58,0.26,5.3485
2018-06-30,286948535,573897070,2,3100100000,2140700000,873500000,381000000,2226600000,0,0,0,422500000,1267900000,211200000,211200000,0.73,0.73,0.37,151900000,-25000000,-124900000,-1600000,135500000,25000000,26.04,28.02,24.05,0.3197,0.2281,3.88,6.91,24.11,5,0.5824,0.1898,0.7182,0.1457,1.57,0.22,5.6186
2018-03-31,287688839,575377678,2,3029600000,2060300000,857600000,403000000,2172000000,0,0,0,391900000,1185800000,174300000,174300000,0.61,0.61,0.37,159700000,-28900000,-112600000,20200000,137100000,28800000,27.52,29.37,25.66,0.2986,0.2116,3.77,7.54,27.38,4.82,0.6184,0.1804,0.7169,0.1366,1.55,0.23,5.1124
2017-12-31,287603912,575207824,2,2910500000,1935700000,813600000,351000000,2096900000,0,0,0,412000000,1088500000,152400000,152400000,0.53,0.53,0.32,129300000,-41100000,-106000000,-16500000,116900000,36000000,24.49,27.73,21.25,0.2859,0.2021,3.65,6.94,26.05,4.63,0.6373,0.1965,0.7205,0.1318,1.53,0.16,5.5148
2017-09-30,287390374,574780748,2,2901600000,1930200000,875300000,360400000,2026300000,0,0,0,432000000,1132800000,143100000,143100000,0.5,0.5,0.32,162600000,-28500000,-117700000,18300000,133400000,23700000,21.59,23.3,19.89,0.2728,0.1931,3.53,6.24,23.73,4.47,0.6718,0.2132,0.6983,0.1273,1.52,0.24,5.3557
2017-06-30,287978174,575956348,2,2851400000,1872900000,859900000,342300000,1991500000,0,0,0,436200000,1121500000,148900000,148900000,0.52,0.52,0.32,82900000,-34600000,-68800000,-19200000,115100000,33700000,23.65,26.37,20.93,0.2686,0.1902,3.46,6.9,27.03,4.31,0.6825,0.219,0.6984,0.1271,1.5,0.09,5.4715
2017-03-31,289263924,578527848,2,2786400000,1810700000,804700000,369600000,1981700000,0,0,0,354100000,1047700000,134200000,134200000,0.46,0.46,0.32,210400000,-75100000,-114700000,21600000,134300000,19100000,24.69,26.32,23.05,0.2639,0.1865,3.43,7.39,28.54,4.15,0.6951,0.1787,0.7112,0.1261,1.48,0.33,4.8991
