"Quarter end","Shares","Shares split adjusted","Split factor","Assets","Current Assets","Liabilities","Current Liabilities","Shareholders equity","Non-controlling interest","Preferred equity","Goodwill & intangibles","Long-term debt","Revenue","Earnings","Earnings available for common stockholders","EPS basic","EPS diluted","Dividend per share","Cash from operating activities","Cash from investing activities","Cash from financing activities","Cash change during period","Cash at end of period","Capital expenditures","Price","Price high","Price low","ROE","ROA","Book value of equity per share","P/B ratio","P/E ratio","Cumulative dividends per share","Dividend payout ratio","Long-term debt to equity ratio","Equity to assets ratio","Net margin","Asset turnover","Free cash flow per share","Current ratio"
2019-03-31,1633677751,1633677751,1,16637000000,1365000000,12499000000,2930000000,4097000000,41000000,1671000000,0,9167000000,2196000000,-21000000,-44000000,-0.03,-0.03,0,456000000,-856000000,404000000,4000000,8000000,503000000,2.69,3.38,2,None,0.0425,1.48,None,2.99,3.55,0,3.7786,0.1458,0.0466,0.76,-0.03,0.4659
2018-12-31,1631724765,1631724765,1,10947000000,1598000000,10480000000,2828000000,344000000,123000000,1671000000,0,7341000000,3069000000,513000000,487000000,0.52,0.58,0,405000000,1377000000,-1782000000,0,4000000,-1377000000,3.35,4.98,1.71,None,0.0727,-0.81,None,4.79,3.55,0,None,None,0.0758,0.85,1.09,0.5651
2018-09-30,913710098,913710098,1,12659000000,1235000000,12698000000,2976000000,-162000000,123000000,1671000000,0,9380000000,2418000000,84000000,60000000,0.07,0.07,0,504000000,-549000000,46000000,1000000,4000000,549000000,4.74,5.6,3.88,None,0.056,-2.01,None,8.17,3.55,0,None,None,0.0617,0.78,-0.05,0.415
2018-06-30,912274017,912274017,1,12341000000,1240000000,12458000000,2873000000,-240000000,123000000,1671000000,0,9238000000,2255000000,-17000000,-40000000,-0.04,-0.04,0,435000000,-596000000,160000000,-1000000,3000000,596000000,4.13,5.44,2.81,None,0.0484,-2.09,None,3.79,3.55,0,None,None,0.0539,0.75,-0.18,0.4316
2018-03-31,911815100,911815100,1,12086000000,1224000000,12183000000,2354000000,-220000000,123000000,1671000000,0,9325000000,2489000000,293000000,268000000,0.3,0.29,0,656000000,-47000000,-610000000,-1000000,4000000,121000000,3.43,4.33,2.53,None,0.0911,-2.07,None,3.9,3.55,0,None,None,0.109,0.76,0.59,0.52
2017-12-31,909242558,909242558,1,12425000000,1525000000,12797000000,2356000000,-496000000,124000000,1671000000,0,9921000000,2519000000,333000000,309000000,0.35,0.38,0,472000000,-586000000,114000000,0,5000000,586000000,3.9,4.38,3.41,None,0.079,-2.38,None,None,3.55,0,None,None,0.0856,0.79,-0.13,0.6473
2017-09-30,908685855,908685855,1,11981000000,1178000000,12685000000,2218000000,-957000000,253000000,1671000000,0,9899000000,1943000000,-18000000,-41000000,-0.05,-0.05,0,331000000,-379000000,40000000,-8000000,5000000,379000000,4.38,5.2,3.55,None,0.0034,-2.89,None,None,3.55,None,None,None,None,0.74,-0.05,0.5311
2017-06-30,908339499,908339499,1,11920000000,1247000000,12604000000,2158000000,-938000000,254000000,1671000000,0,9850000000,2281000000,494000000,470000000,0.52,0.47,0,-157000000,-603000000,524000000,-236000000,13000000,603000000,5.48,6.59,4.38,None,-0.0892,-2.87,None,None,3.55,None,None,None,None,0.76,-0.84,0.5778
2017-03-31,908067225,908067225,1,11699000000,1360000000,12902000000,2788000000,-1459000000,256000000,1671000000,0,9509000000,2753000000,140000000,75000000,0.08,0.08,0,99000000,380000000,-1112000000,-633000000,249000000,-380000000,6.1,7.32,4.88,None,-0.2633,-3.45,None,None,3.55,None,None,None,None,0.68,0.53,0.4878
2016-12-31,906830905,906830905,1,13028000000,2142000000,14231000000,3648000000,-1460000000,257000000,1771000000,0,9938000000,2021000000,-575000000,-973000000,-1.1,-1.1,0,-254000000,-81000000,1213000000,878000000,882000000,2107000000,6.67,8.2,5.14,None,-0.3236,-3.56,None,None,3.55,None,None,None,None,0.58,-2.6,0.5872
