"Quarter end","Shares","Shares split adjusted","Split factor","Assets","Current Assets","Liabilities","Current Liabilities","Shareholders equity","Non-controlling interest","Preferred equity","Goodwill & intangibles","Long-term debt","Revenue","Earnings","Earnings available for common stockholders","EPS basic","EPS diluted","Dividend per share","Cash from operating activities","Cash from investing activities","Cash from financing activities","Cash change during period","Cash at end of period","Capital expenditures","Price","Price high","Price low","ROE","ROA","Book value of equity per share","P/B ratio","P/E ratio","Cumulative dividends per share","Dividend payout ratio","Long-term debt to equity ratio","Equity to assets ratio","Net margin","Asset turnover","Free cash flow per share","Current ratio"
2019-03-31,66914212,66914212,1,3646400000,980600000,3292600000,636000000,347800000,6000000,0,891400000,1961600000,469500000,24700000,24700000,0.37,0.37,0.27,71000000,-46100000,-21800000,2800000,203800000,38200000,71.15,78.93,63.37,0.4793,0.0421,5.2,14.34,28.57,19.48,0.4459,5.64,0.0954,0.0755,0.56,0.49,1.5418
2018-12-31,66739557,66739557,1,3565300000,857300000,3228300000,514400000,330900000,6100000,0,896900000,1961000000,520000000,69100000,69100000,1.03,1.03,0.24,108000000,-52600000,-6700000,47700000,201000000,52200000,66.54,73.86,59.22,0.592,0.0499,4.96,16.27,None,19.21,0.3841,5.9263,0.0928,0.0867,0.58,0.84,1.6666
2018-09-30,66989580,66989580,1,3513300000,845900000,3233100000,533600000,273900000,6300000,0,903800000,1963700000,494900000,16100000,16100000,0.24,0.24,0.24,115000000,-66900000,-27100000,20500000,153300000,70900000,71.95,75.59,68.32,-0.0926,-0.0077,4.09,16.77,719.5,18.97,None,7.1694,0.078,None,0.59,0.66,1.5853
2018-06-30,67238067,67238067,1,3402200000,788400000,3107300000,503100000,288400000,6500000,0,905700000,1963300000,485700000,38800000,38800000,0.58,0.58,0.24,30000000,-450500000,405400000,-18500000,132800000,40700000,66.91,75.33,58.48,0.0231,0.0022,4.29,18.85,418.19,18.73,8.9315,6.8076,0.0848,0.0038,0.59,-0.16,1.5671
2018-03-31,67296308,67296308,1,2945100000,727600000,2699200000,465600000,239200000,6700000,0,656800000,1531700000,431500000,43600000,43600000,0.64,0.64,0.24,89000000,-48500000,-55100000,-12200000,151300000,50100000,67.91,75.51,60.3,0.0369,0.004,3.55,17.92,452.73,18.49,4.9516,6.4034,0.0812,0.0068,0.59,0.58,1.5627
2017-12-31,67693241,67693241,1,2907000000,728600000,2643700000,448200000,256400000,6900000,0,657800000,1523800000,459500000,-123000000,-123000000,-1.82,-1.82,0.21,51700000,-39900000,-35200000,-22900000,152800000,39600000,73.37,77.37,69.37,0.031,0.0038,3.79,12.65,32.9,18.25,5.1008,5.9431,0.0882,0.0065,0.58,0.18,1.6256
2017-09-30,67763201,67763201,1,2985900000,715400000,2588900000,449600000,392900000,4100000,0,660900000,1521900000,429500000,47400000,47400000,0.7,0.7,0.21,127000000,-30400000,-86400000,13900000,175700000,25900000,69.81,73.77,65.84,0.3925,0.0519,5.8,11.83,33.4,18.04,0.357,3.8735,0.1316,0.0899,0.58,1.49,1.5912
2017-06-30,68226961,68226961,1,2989900000,715500000,2584300000,470000000,402400000,3200000,0,659400000,1516500000,429500000,43900000,43900000,0.64,0.64,0.21,104600000,-28700000,8200000,85400000,161800000,28100000,69.92,72.72,67.12,0.3503,0.0491,5.9,12.18,34.96,17.83,0.3603,3.7686,0.1346,0.0866,0.57,1.12,1.5223
2017-03-31,68360012,68360012,1,2890800000,628800000,2495100000,434000000,392100000,3600000,0,660500000,1511000000,398000000,42900000,42900000,0.63,0.63,0.21,35900000,-30900000,-21400000,-14200000,76400000,31000000,71.09,74.63,67.54,0.3215,0.0474,5.74,13.16,53.45,17.62,0.3567,3.8536,0.1356,0.0855,0.55,0.07,1.4488
2016-12-31,68280258,68280258,1,2911800000,654800000,2539400000,480800000,368800000,3600000,0,663300000,1507600000,440800000,18500000,18500000,0.27,0.26,0.17,59900000,-20400000,-147600000,-113800000,90600000,13800000,68.88,74.38,63.37,0.2167,0.0319,5.4,9.83,50.65,17.41,13.0393,4.0879,0.1267,0.0589,0.54,0.68,1.3619
2016-09-30,70095605,70095605,1,3007500000,748300000,2512900000,473200000,491300000,3300000,0,665500000,1513100000,404500000,39600000,39600000,0.56,0.56,0.17,70800000,-32900000,-28600000,10100000,204400000,32100000,76.02,80.56,71.47,0.2434,0.0306,7.01,11,76.79,17.24,12.6735,3.0798,0.1634,0.05,0.61,0.55,1.5814
2016-06-30,70334615,70334615,1,2981600000,710100000,2492600000,455100000,485800000,3200000,0,671300000,1508800000,390500000,38700000,38700000,0.55,0.55,0.17,67200000,-257600000,-29100000,-220200000,194300000,22900000,75.49,80.39,70.59,0.2096,0.0213,6.91,13.6,61.88,17.07,17.1679,3.1058,0.1629,0.0305,0.69,0.63,1.5603
2016-03-31,70503825,70503825,1,2888400000,893900000,2493600000,464800000,391400000,3400000,0,560800000,1507700000,362800000,-2700000,-2700000,-0.04,-0.04,16.9,93500000,-43600000,176500000,84600000,414500000,34400000,81,98.15,63.84,0.288,0.0254,5.55,27.46,40.91,16.9,13.418,3.8521,0.1355,0.033,0.76,0.84,1.9232
2015-12-31,70538445,70538445,1,3676000000,1184500000,3463500000,707400000,207800000,4700000,0,699800000,2144300000,758700000,20500000,20300000,0.29,0.29,0,94200000,-30400000,-63200000,-1200000,329900000,42400000,97.32,101.99,92.66,0.4779,0.0387,2.95,27.18,51.22,0,0,10.3191,0.0565,0.0473,0.82,0.73,1.6744
2015-09-30,70637840,70637840,1,3707500000,1426300000,3450100000,715100000,253000000,4400000,0,705600000,2143800000,790100000,14100000,13800000,0.19,0.19,0,163300000,-40200000,-113800000,-35800000,331100000,38500000,97.89,104.94,90.84,0.4085,0.0363,3.58,18.57,36.26,0,0,8.4735,0.0682,0.045,0.81,1.77,1.9945
2015-06-30,72335202,72335202,1,3814000000,1503500000,3428700000,688800000,381300000,4000000,0,718400000,2146500000,782100000,57500000,57400000,0.79,0.78,0,129500000,-33300000,-60000000,40100000,366900000,33200000,99.38,103.72,95.03,0.4927,0.0506,5.27,19.84,26.93,0,0,5.6294,0.1,0.0633,0.8,1.33,2.1828
2015-03-31,72765831,72765831,1,3768100000,1338800000,3399900000,662900000,364900000,3300000,0,721500000,2143800000,720600000,52800000,52700000,0.72,0.72,0,-373600000,-40600000,198800000,-230700000,326800000,40700000,94.58,104.9,84.25,0.6188,0.0702,5.01,18.77,26.2,0,0,5.875,0.0968,0.0866,0.81,-5.69,2.0196
2014-12-31,72599833,72599833,1,4095200000,1690900000,3726200000,1182100000,365900000,3100000,0,740900000,1919000000,804100000,15300000,15500000,0.21,0.21,0,164300000,-44100000,-160000000,-50500000,557500000,48100000,89.31,99.55,79.06,0.5531,0.0684,5.04,12.87,22.05,0,0,5.2446,0.0893,0.0852,0.8,1.6,1.4304
2014-09-30,73822213,73822213,1,4180400000,1799900000,3656000000,1230300000,512500000,11900000,0,756400000,1929300000,856400000,75000000,74500000,1,0.99,0,-450100000,-32900000,815000000,324100000,608000000,40200000,95.31,100.07,90.56,0.5687,0.0716,6.94,12.74,24.13,0,0,3.7645,0.1226,0.097,0.73,-6.64,1.463
2014-06-30,74829105,74829105,1,3903800000,1466000000,3333000000,1279400000,559400000,11400000,0,772900000,916000000,838000000,136700000,136200000,1.79,1.77,0,67000000,-40400000,-165900000,-139000000,283900000,41400000,96.53,102.65,90.4,0.5375,0.0664,7.48,13.13,29.7,0,0,1.6375,0.1433,0.098,0.67,0.34,1.1458
2014-03-31,76298454,76298454,1,4038700000,1597600000,3467300000,1269700000,560500000,10900000,0,765800000,921500000,744500000,50300000,50100000,0.65,0.64,0,-1253300000,352700000,360800000,-541900000,422900000,40100000,97.81,105.05,90.58,0.451,0.0514,7.35,13.45,29.64,0,0,1.6441,0.1388,0.0818,0.62,-16.95,1.2582
2013-12-31,77063385,77063385,1,5396100000,2294400000,4824900000,635600000,560600000,10600000,0,773000000,5300000,776700000,51500000,51000000,0.66,0.65,0,173300000,-265400000,-8700000,-89900000,964800000,38300000,93.39,101.72,85.06,0.4908,0.0495,7.27,11.93,79.82,0,0,0.0095,0.1039,0.0837,0.59,1.75,3.6098
2013-09-30,76896708,76896708,1,5230000000,2689600000,4618100000,640300000,601800000,10100000,0,280900000,7400000,771300000,69700000,69400000,0.9,0.89,0,172300000,-57200000,-9700000,112300000,1054700000,44200000,82.13,89.8,74.46,0.2038,0.0184,7.83,12.02,64.67,0,0,0.0123,0.1151,0.0303,0.6,1.67,4.2005
2013-06-30,76640977,76640977,1,5165500000,2549800000,4631400000,632400000,523600000,10500000,0,280100000,9200000,802800000,83300000,82800000,1.09,1.07,0,120200000,-515800000,20600000,-377400000,942400000,35400000,78.72,85.43,72,0.245,0.0201,6.83,14.91,71.56,0,0,0.0176,0.1014,0.0323,0.62,1.11,4.0319
2013-03-31,75936053,75936053,1,5049400000,2429600000,4637800000,597100000,401200000,10400000,0,273200000,11700000,709900000,53200000,52900000,0.7,0.69,0,50100000,-42300000,-10600000,-17100000,1319800000,38300000,73.69,79.14,68.23,0.2492,0.0179,5.28,17.89,60.9,0,0,0.0292,0.0795,0.0277,0.64,0.16,4.069
2012-12-31,74845708,74845708,1,5090200000,2440200000,4771900000,646300000,308400000,9900000,0,279400000,13400000,797800000,-111900000,-111600000,-1.48,-1.48,0,170800000,-122200000,31900000,85700000,1336900000,44500000,63.63,68.86,58.4,0.3057,0.0202,4.12,12.19,18.34,0,0,0.0435,0.0606,0.0298,0.67,1.69,3.7756
2012-09-30,75313364,75313364,1,4756500000,2358100000,4354300000,634200000,392800000,9400000,0,254500000,13200000,776600000,76000000,75500000,1.01,0.99,0,167700000,-92800000,57800000,139800000,1251200000,32200000,54.86,61.58,48.14,0.973,0.0579,5.22,14.71,15.45,0,0,0.0336,0.0826,0.0827,0.7,1.8,3.7182
2012-06-30,74944598,74944598,1,4555200000,2234700000,4266600000,618000000,279400000,9200000,0,210100000,2600000,826700000,69700000,69300000,0.93,0.9,0,146800000,-37300000,6000000,103200000,1111400000,36800000,54.24,61.08,47.4,None,0.0599,3.73,16.14,14.86,0,0,0.0093,0.0613,0.0823,0.73,1.47,3.616
2012-03-31,74618460,74618460,1,4460000000,2133200000,4200600000,617300000,250800000,8600000,0,219300000,3000000,754400000,61300000,60900000,0.82,0.8,0,-31700000,-28000000,14600000,-40100000,1008200000,25000000,52.14,58.89,45.39,None,0.0621,3.36,24.03,14.61,0,0,0.012,0.0562,0.0843,0.74,-0.76,3.4557
2011-12-31,73515568,73515568,1,4496700000,2149100000,4329200000,635600000,159400000,8100000,0,218800000,3300000,825600000,57600000,57600000,0.79,0.78,0,162300000,-44700000,14700000,124500000,1048300000,44500000,38.16,46.07,30.25,None,0.0614,2.17,40.6,11.46,0,0,0.0207,0.0354,0.0837,0.73,1.6,3.3812
2011-09-30,73826771,73826771,1,4501400000,2063800000,4425700000,672600000,69200000,6500000,0,222700000,3000000,864200000,81200000,81300000,1.1,1.07,0,127000000,-107600000,17800000,29100000,923800000,39400000,42.37,52.5,32.24,None,0.0593,0.94,30.26,14.12,0,0,0.0434,0.0154,0.0832,0.71,1.19,3.0684
2011-06-30,73707541,73707541,1,4314800000,1947400000,4205000000,602300000,103000000,6800000,0,183500000,2700000,826400000,75800000,75800000,1.03,1,0,108100000,-42100000,6900000,75300000,894700000,34300000,42,47.02,36.98,None,0.0541,1.4,None,15.61,0,0,0.0262,0.0239,0.0793,0.68,1,3.2333
2011-03-31,73436741,73436741,1,4187900000,1818500000,4183700000,574400000,-2500000,6700000,0,129200000,2600000,695700000,54200000,54200000,0.74,0.72,0,-180400000,-24100000,300000,-196300000,819400000,23400000,37.17,39.81,34.52,None,0.049,-0.03,None,13.62,0,0,None,None,0.0744,0.66,-2.78,3.1659
2010-12-31,72760097,72760097,1,4271700000,1904200000,4340500000,532900000,-75700000,6900000,0,125500000,0,693000000,44900000,44900000,0.62,0.54,0,161600000,-95300000,32700000,96400000,1015700000,43900000,31.88,36.27,27.49,None,0.0502,-1.04,None,11.23,0,0,None,None,0.0774,0.65,1.62,3.5733
2010-09-30,73078925,73078925,1,4209600000,1835200000,4384700000,501500000,-183800000,8700000,0,116600000,0,682100000,54900000,54900000,0.75,0.74,0,82800000,-26400000,6100000,77700000,919300000,26800000,24.06,28.5,19.63,None,0.0515,-2.52,None,8.88,0,0,None,None,0.0784,0.66,0.77,3.6594
2010-06-30,72780142,72780142,1,4053300000,1711500000,4282800000,453800000,-238800000,9300000,0,110000000,0,685000000,51000000,51000000,0.7,0.69,0,88900000,-28300000,6400000,58700000,841600000,24300000,25.37,30.3,20.44,None,0.0498,-3.28,None,11.13,0,0,None,None,0.0725,0.69,0.89,3.7715
2010-03-31,72687403,72687403,1,3957900000,1627800000,4192300000,450300000,-243800000,9400000,0,114400000,0,614900000,56300000,56300000,0.78,0.76,0,-5600000,-94900000,-3700000,-110100000,782900000,17900000,26.85,30.25,23.45,None,0.0425,-3.35,None,27.4,0,0,None,None,0.0603,0.7,-0.32,3.6149
2009-12-31,72160218,72160218,1,3968200000,1628700000,4258700000,494700000,-299200000,8700000,0,118600000,0,678300000,46400000,46400000,0.65,0.65,0,187900000,-39400000,-21400000,127600000,893000000,40200000,23.47,26.17,20.76,None,0.0184,-4.15,None,21.34,0,0,None,None,0.0252,0.73,2.05,3.2923
2009-09-30,72236518,72236518,1,3936800000,1591300000,4249100000,496200000,-380500000,68200000,0,120200000,0,753600000,44400000,44400000,0.61,0.61,0,126900000,20900000,-300000,157700000,765400000,17100000,16.86,22.68,11.04,None,0.0207,-5.27,None,19.16,0,0,None,None,0.0272,0.76,1.52,3.207
2009-06-30,72182118,72182118,1,3815100000,1458300000,4166800000,481100000,-351700000,0,0,118100000,0,711000000,19300000,19300000,0.27,0.26,0,63900000,-15200000,-6700000,54000000,607700000,19900000,10.51,14.31,6.71,None,0.0167,-4.87,None,10.95,0,0,None,None,0.0207,0.8,0.61,3.0312
2009-03-31,72159318,72159318,1,3726700000,1387200000,4101600000,495000000,-374900000,0,0,113500000,0,682100000,-38900000,-38900000,-0.54,-0.54,0,54700000,59800000,-12900000,93600000,553700000,16600000,5.58,7.08,4.07,None,0.0181,-5.2,None,3.3,0,0,None,None,0.0213,0.85,0.53,2.8024
2008-12-31,72151518,72151518,1,3875500000,1498200000,4302400000,533100000,-500000000,73100000,0,117100000,0,768400000,54600000,54600000,0.77,0.77,0,183600000,-7200000,-35500000,134900000,460100000,39100000,8.67,14.33,3.01,None,0.0315,-6.93,None,6.02,0,0,None,None,0.0366,0.86,2,2.8104
2008-09-30,72157518,72157518,1,3754200000,1487200000,4002800000,517100000,-318300000,69700000,0,122000000,0,889400000,28300000,28300000,0.39,0.39,0,-82800000,-19700000,42100000,-70200000,325200000,34400000,20.25,26.75,13.75,None,0.0273,-4.41,None,15.82,0,0,None,None,0.0314,0.87,-1.62,2.876
2008-06-30,72151518,72151518,1,3858800000,1603100000,4194900000,669600000,-398800000,62700000,0,126700000,0,900000000,25000000,25000000,0.35,0.34,0,-51500000,-10900000,700000,-65400000,395400000,32800000,25.62,27.79,23.44,None,0.0242,-5.53,None,20.83,0,0,None,None,0.0288,0.84,-1.17,2.3941
2008-03-31,72108918,72108918,1,3927300000,1588100000,4284000000,497300000,-428500000,71800000,0,128100000,0,759200000,13600000,13600000,0.19,0.19,0,-47700000,6700000,6700000,-19700000,460800000,25900000,20.8,25.1,16.5,None,0.0233,-5.94,None,18.74,0,0,None,None,0.0282,0.83,-1.02,3.1934
2007-12-31,71635601,71635601,1,3869000000,1578500000,4255600000,521100000,-457400000,70800000,0,122300000,0,803700000,38300000,38300000,0.55,0.52,0,22400000,-106400000,26900000,-54500000,480500000,47100000,26.82,30.65,22.99,None,0.0214,-6.39,None,40.03,0,0,None,None,0.0258,0.83,-0.34,3.0292
2007-09-30,70409225,70409225,1,3794400000,1471000000,4200200000,520300000,-468500000,62700000,0,120800000,0,783100000,16700000,16700000,0.24,0.23,0,60600000,-20100000,-8900000,40700000,535000000,37500000,22.97,27.08,18.86,None,0.0127,-6.65,None,32.35,0,0,None,None,0.0156,0.82,0.33,2.8272
2007-06-30,70133018,70133018,1,3706400000,1411400000,4155800000,489400000,-509100000,59700000,0,117800000,0,812800000,20500000,20500000,0.29,0.29,0,54200000,-57200000,15300000,15000000,494300000,28200000,27.19,29.92,24.46,None,0.0133,-7.26,None,79.97,0,0,None,None,0.0164,0.81,0.37,2.8839
2007-03-31,70082385,70082385,1,3627700000,1348400000,4149900000,436800000,-577800000,55600000,0,117100000,0,715600000,4800000,4800000,0.07,0.07,0,-49000000,-23200000,12400000,-57000000,479300000,24100000,23.32,26.83,19.82,None,0.0063,-8.24,None,86.37,0,0,None,None,0.008,0.79,-1.04,3.087
2006-12-31,69206435,69206435,1,3637400000,1368800000,4187200000,448600000,-614800000,65000000,0,116500000,0,697400000,5000000,5000000,0.08,0.08,0,103300000,-34400000,7500000,82600000,536300000,36700000,16.27,20.35,12.19,None,0.0051,-8.88,None,90.39,0,0,None,None,0.0065,0.79,0.96,3.0513
2006-09-30,68260965,68260965,1,3640700000,1313200000,4184800000,411200000,-607700000,63600000,0,114000000,0,741400000,18400000,18400000,0.27,0.27,0,38300000,-30200000,-900000,10500000,453700000,30600000,10.69,13.26,8.12,None,0.0036,-8.9,None,27.41,0,0,None,None,0.0046,0.77,0.11,3.1936
2006-06-30,68258065,68258065,1,3611700000,1305800000,4182100000,376400000,-626100000,55700000,0,103600000,0,729100000,-5200000,-5200000,-0.08,-0.08,0,51300000,-43700000,14000000,27800000,443200000,30900000,14.09,17.49,10.69,None,0.0075,-9.17,None,14.68,0,0,None,None,0.0099,0.76,0.3,3.4692
2006-03-31,67848221,67848221,1,3506000000,1233600000,4098900000,353000000,-637300000,44400000,0,104500000,0,658600000,100000,100000,0,0,0,-40200000,-21100000,1300000,-59300000,415400000,21000000,11.5,13.85,9.15,None,0.0185,-9.39,None,11.39,0,0,None,None,0.0245,0.75,-0.9,3.4946
2005-12-31,67051200,67051200,1,3517200000,1253600000,4112500000,377100000,-631700000,36400000,0,103900000,0,636400000,-600000,-600000,-0.01,-0.01,0,48400000,-33500000,-1500000,11200000,474700000,30700000,8.61,10.47,6.75,None,0.0194,-9.42,None,None,0,0,None,None,0.0262,0.74,0.26,3.3243
2005-09-30,66921696,66921696,1,3465100000,1243500000,4039200000,395800000,-574100000,0,0,104300000,0,653400000,32100000,32100000,0.48,0.48,0,86200000,-16900000,-8700000,59500000,463500000,18900000,9.52,11.72,7.32,None,-0.1208,-8.58,None,None,0,None,None,None,None,0.73,1.01,3.1417
