"Quarter end","Shares","Shares split adjusted","Split factor","Assets","Current Assets","Liabilities","Current Liabilities","Shareholders equity","Non-controlling interest","Preferred equity","Goodwill & intangibles","Long-term debt","Revenue","Earnings","Earnings available for common stockholders","EPS basic","EPS diluted","Dividend per share","Cash from operating activities","Cash from investing activities","Cash from financing activities","Cash change during period","Cash at end of period","Capital expenditures","Price","Price high","Price low","ROE","ROA","Book value of equity per share","P/B ratio","P/E ratio","Cumulative dividends per share","Dividend payout ratio","Long-term debt to equity ratio","Equity to assets ratio","Net margin","Asset turnover","Free cash flow per share","Current ratio"
2019-03-31,107000000,107000000,1,7287500000,1860700000,4025400000,1049200000,3214700000,47400000,0,60500000,1326900000,1250600000,124200000,124200000,1.14,1.12,1.98,197600000,-38100000,-337300000,-177800000,839600000,28600000,32.63,37.37,27.88,0.1677,0.0908,30.04,1.04,7.25,49.86,0.4542,0.4128,0.4411,0.1042,0.72,1.58,1.7734
2018-12-31,108267736,108267736,1,7423700000,1955600000,3972100000,1058500000,3395600000,56000000,0,70900000,1330500000,1569200000,372000000,250300000,2.23,2.19,0.13,228900000,-451800000,-162100000,-385000000,1017400000,176000000,33.1,37.12,29.08,0.156,0.0863,31.36,1.17,7.51,47.88,0.106,0.3918,0.4574,0.0961,0.73,0.49,1.8475
2018-09-30,114500000,114500000,1,7520700000,2306900000,4232100000,1124200000,3240600000,48000000,0,0,1334200000,1412600000,71500000,71500000,0.6,0.59,0.125,345400000,-47500000,-373400000,-75500000,1402400000,50600000,40.69,46.27,35.1,0.1584,0.0984,28.3,1.41,7.69,47.75,0.0807,0.4117,0.4309,0.0958,0.7,2.57,2.052
2018-06-30,121700000,121700000,1,7795700000,2468400000,4250400000,1083900000,3501900000,43400000,0,0,1358000000,1137300000,113700000,113700000,0.91,0.9,0.115,335700000,-11600000,-284600000,39500000,1477900000,38300000,41.68,47.84,35.52,0.1904,0.1165,28.77,1.45,9.97,47.63,0.0467,0.3878,0.4492,0.1089,0.7,2.44,2.2773
2018-03-31,125500000,125500000,1,8014600000,2577500000,4364100000,1146500000,3609800000,40700000,0,0,1368100000,1462700000,106600000,100700000,0.83,0.82,0.115,579700000,-6400000,-205100000,368200000,1438400000,36100000,39.11,41.98,36.25,0.1628,0.0982,28.76,1.67,4.09,47.51,0.0304,0.379,0.4504,0.0831,0.7,4.33,2.2481
2017-12-31,129717428,129717428,1,8181200000,2190000000,4525400000,1244900000,3606400000,49400000,576000000,0,1418700000,1517100000,483500000,244000000,2.09,2.1,0,466900000,-58500000,-321300000,87100000,1012100000,85300000,33.97,39.86,28.08,0.2331,0.0865,23.36,1.34,None,47.4,0,0.4682,0.3704,0.0876,0.6,2.94,1.7592
2017-09-30,104500000,104500000,1,8073400000,1942600000,4682800000,1113100000,3347500000,43100000,691700000,0,1612000000,1477200000,230000000,150700000,1.48,1.47,0,239600000,-16400000,-393900000,-170700000,925000000,20000000,27.94,30.95,24.93,0.0374,0.0129,25.41,1.18,None,47.4,0,0.607,0.329,0.0094,0.54,2.1,1.7452
2017-06-30,100300000,100300000,1,8315200000,1978100000,5083500000,1337200000,3183400000,48300000,800700000,0,1768100000,1258300000,-20200000,-20200000,-0.21,-0.21,0,90700000,-18500000,-30200000,42000000,1095700000,43400000,0.53,0.69,0.38,-0.2761,-0.0207,23.76,0.16,None,47.4,None,0.7421,0.2865,None,0.46,0.47,1.4793
2017-03-31,97200000,97200000,1,12836500000,3206200000,12504600000,986200000,319600000,12300000,0,0,950500000,1326200000,115400000,114400000,6.24,6.21,0,238400000,15100000,-57700000,195800000,1068100000,8500000,3.58,5.65,1.51,None,-0.0367,3.29,0.38,None,47.4,None,2.974,0.0249,None,0.41,2.37,3.2511
2016-12-31,18491188,18491188,1,11777700000,2090600000,11596200000,1011800000,173900000,7600000,0,0,0,1440800000,-193200000,-193200000,-10.56,-10.56,0,224000000,-44400000,-475100000,-295500000,872300000,174600000,10.09,18.75,1.43,None,-0.0613,9.4,0.36,None,47.4,None,0,0.0148,None,0.4,2.67,2.0662
2016-09-30,18500000,18500000,1,12235200000,2245800000,11711300000,1348500000,520700000,3200000,0,0,0,1207100000,-135500000,-135500000,-7.41,-7.41,0,155000000,-265400000,3900000,-106500000,1167800000,18500000,1.63,2.05,1.22,None,-0.0859,28.15,0.05,None,47.4,None,0,0.0426,None,0.39,7.38,1.6654
2016-06-30,18500000,18500000,1,12065200000,2381900000,11444700000,1256300000,617600000,2900000,0,0,0,1040200000,-235500000,-235500000,-12.87,-12.87,0,7200000,78600000,442900000,528700000,1274300000,24800000,1.49,2.43,0.55,None,-0.1016,33.38,0.03,None,47.4,None,0,0.0512,None,0.42,-0.95,1.896
2016-03-31,18500000,18500000,1,11495000000,1952100000,10683700000,8124400000,809700000,1600000,0,0,367000000,1027200000,-165100000,-165100000,-9.03,-9.03,0,-439000000,-12900000,936200000,484300000,745600000,13300000,4.94,7.87,2,None,-0.1724,43.77,0.1,None,47.4,None,0.4533,0.0704,None,0.44,-24.45,0.2403
2015-12-31,18538665,18538665,1,11021300000,1378000000,10102800000,7392300000,916900000,1600000,0,0,385200000,1313100000,-469400000,-469400000,-25.77,-25.77,0,76200000,-143700000,-5500000,-73000000,261300000,49900000,17.53,28,7.06,None,-0.1674,49.46,0.25,None,47.4,None,0.4201,0.0832,None,0.47,1.42,0.1864
2015-09-30,18500000,18500000,1,11663400000,1553600000,10353000000,1516200000,1305400000,5000000,0,0,6282400000,1418900000,-304700000,-304700000,-16.73,-16.73,0,-34200000,-110200000,-8400000,-152800000,334300000,26000000,1.87,2.74,0.99,-0.997,-0.1637,70.56,0.02,None,47.4,None,4.8126,0.1119,None,0.48,-3.25,1.0247
2015-06-30,278253863,18550257,0.066667,11861400000,1694000000,10205400000,1528400000,1653800000,2200000,0,0,6284800000,1339300000,-1045300000,-1045300000,-3.84,-3.84,0.0025,-59800000,-400000,-89800000,-150000000,487100000,25800000,56.4,84,28.8,-0.7206,-0.1459,89.15,0.42,None,47.4,None,3.8002,0.1394,None,0.49,-4.61,1.1083
2015-03-31,277778608,18518573,0.066667,13151700000,1808900000,10642600000,1761500000,2505600000,3500000,0,0,6287500000,1537900000,-176600000,-176600000,-0.65,-0.65,0.0025,3400000,-35700000,371400000,339100000,637100000,25100000,97.43,123.45,71.4,-0.2865,-0.0683,135.3,0.66,None,47.36,None,2.5094,0.1905,None,0.5,-1.17,1.0269
2014-12-31,274817605,18321173,0.066667,13191100000,1711000000,10464600000,1863100000,2724800000,1700000,0,0,5965600000,1684500000,-514600000,-514700000,-1.93,-1.93,0.09,86500000,-224900000,-30100000,-168500000,298000000,86900000,147.3,186.15,108.45,-0.2212,-0.058,148.72,0.74,None,47.32,None,2.1894,0.2066,None,0.5,-0.02,0.9184
