"Quarter end","Shares","Shares split adjusted","Split factor","Assets","Current Assets","Liabilities","Current Liabilities","Shareholders equity","Non-controlling interest","Preferred equity","Goodwill & intangibles","Long-term debt","Revenue","Earnings","Earnings available for common stockholders","EPS basic","EPS diluted","Dividend per share","Cash from operating activities","Cash from investing activities","Cash from financing activities","Cash change during period","Cash at end of period","Capital expenditures","Price","Price high","Price low","ROE","ROA","Book value of equity per share","P/B ratio","P/E ratio","Cumulative dividends per share","Dividend payout ratio","Long-term debt to equity ratio","Equity to assets ratio","Net margin","Asset turnover","Free cash flow per share","Current ratio"
2019-06-30,287751846,287751846,1,20827600000,4853500000,12558200000,4127700000,8225400000,44000000,0,11010300000,6287700000,3759400000,368600000,368600000,1.28,1.36,0.46,539400000,-180100000,-358200000,6700000,85700000,181400000,189.05,200.93,177.17,0.184,0.073,28.59,6.63,37.81,15.69,0.3463,0.7644,0.3949,0.1008,0.72,1.24,1.1758
2019-03-31,288242150,288242150,1,20927600000,4751000000,12660700000,4156000000,8220700000,46200000,0,11201500000,6309100000,3505400000,296500000,296500000,1.03,1.01,0.46,378100000,-477400000,-117500000,-215000000,79000000,185600000,161.75,182.19,141.3,0.184,0.073,28.52,5.82,33.49,15.23,0.3409,0.7675,0.3928,0.1001,0.73,0.67,1.1432
2018-12-31,287853232,287853232,1,20074500000,4677700000,12020900000,3685600000,8003200000,50400000,0,10875700000,6703000000,3760500000,389000000,389000000,1.36,1.31,0.46,827300000,-381100000,-353200000,90400000,294000000,212500000,149.34,162.91,135.77,0.1814,0.0713,27.8,5.44,27.45,14.77,0.3427,0.8375,0.3987,0.097,0.73,2.14,1.2692
2018-09-30,288873052,288873052,1,19962600000,4822300000,11979600000,3589800000,7929400000,53600000,0,10898800000,6334800000,3747200000,438300000,435400000,1.51,1.48,0.41,664700000,-204500000,-313000000,149400000,203600000,216600000,149.28,159.92,138.65,0.2064,0.0805,27.45,5.49,28.17,14.31,0.296,0.7989,0.3972,0.1099,0.73,1.55,1.3433
2018-06-30,288903662,288903662,1,19951600000,4607900000,12043100000,3623800000,7849500000,59000000,0,11100700000,6343100000,3689600000,353600000,351300000,1.22,1.2,0.41,298500000,-188600000,-241500000,-121300000,54200000,185200000,141.63,150.46,132.79,0.2056,0.0785,27.17,5.38,27.72,13.9,0.2968,0.8081,0.3934,0.1083,0.72,0.39,1.2716
2018-03-31,288520477,288520477,1,20184300000,4596800000,12514400000,3982800000,7601000000,68900000,0,11315200000,6397700000,3470900000,248200000,247300000,0.86,0.84,0.41,487200000,-255800000,-265000000,-35900000,175500000,202800000,133.12,140.5,125.74,0.2046,0.0761,26.34,5.05,25.95,13.49,0.3,0.8417,0.3766,0.1062,0.71,0.99,1.1542
2017-12-31,288858441,288858441,1,19962400000,4596400000,12273700000,3431800000,7618500000,70200000,0,11184700000,6758300000,3650700000,571700000,565900000,1.96,1.92,0.41,646400000,-305100000,-322200000,2300000,211400000,268000000,133.17,137.96,128.38,0.2112,0.0775,26.37,5.33,29.99,13.08,0.2915,0.8871,0.3816,0.109,0.7,1.31,1.3394
2017-09-30,288914305,288914305,1,19856700000,4614500000,12557500000,3756600000,7222300000,76900000,0,11194000000,6484500000,3563300000,395800000,392400000,1.36,1.34,0.37,585200000,-218000000,-426500000,-51600000,209100000,214200000,130.73,134.28,127.18,0.188,0.0688,25,5.47,29.92,12.67,0.328,0.8978,0.3637,0.0967,0.7,1.28,1.2284
2017-06-30,289381301,289381301,1,19523400000,4532100000,12534700000,4318400000,6919700000,69000000,0,11065400000,5909300000,3462700000,298100000,296600000,1.02,1.01,0.37,434000000,-208600000,-169500000,48600000,260700000,208700000,129.66,134.89,124.42,0.1877,0.0693,23.91,5.52,30.65,12.3,0.3288,0.854,0.3544,0.0966,0.71,0.78,1.0495
2017-03-31,290045399,290045399,1,19223000000,4307300000,12344500000,4205300000,6809400000,69100000,0,11033800000,5841600000,3161600000,256800000,253500000,0.87,0.86,0.37,425700000,-941500000,395500000,-115300000,212100000,167000000,121.73,126.17,117.29,0.1843,0.0686,23.48,5.14,29.4,11.93,0.3349,0.8579,0.3542,0.0947,0.71,0.89,1.0243
2016-12-31,291718512,291718512,1,18330200000,4279400000,11359300000,3019400000,6901100000,69800000,0,10200800000,6145700000,3352100000,372000000,366300000,1.26,1.23,0.37,448000000,-247700000,-44800000,146800000,327400000,245100000,116.47,122.28,110.65,0.1825,0.0681,23.66,4.94,32.35,11.56,0.3373,0.8905,0.3765,0.0935,0.72,0.7,1.4173
2016-09-30,291551991,291551991,1,18378800000,4172000000,11437000000,4174000000,6869600000,72200000,0,10429800000,5091400000,3386100000,379500000,374100000,1.28,1.27,0.35,616900000,-257900000,-346200000,13200000,180600000,166700000,120.63,124.6,116.66,0.1591,0.0597,23.56,5.33,37.82,11.19,0.3827,0.7411,0.3738,0.0811,0.72,1.54,0.9995
2016-06-30,291595269,291595269,1,18224600000,4095400000,11555000000,4238400000,6600500000,69100000,0,10482700000,5097000000,3317200000,263600000,258400000,0.88,0.87,0.35,402300000,-173000000,-331800000,-101100000,167400000,173100000,115.82,121.81,109.83,0.1423,0.0523,22.64,5.16,34.89,10.84,0.4245,0.7722,0.3622,0.072,0.72,0.79,0.9663
2016-03-31,293305223,293305223,1,18341800000,4194900000,11689700000,4159500000,6581400000,70700000,0,10506000000,5082800000,3097400000,232000000,230800000,0.78,0.77,0.35,472500000,-150900000,-145400000,175700000,268500000,141400000,106.16,113.69,98.62,0.1476,0.054,22.44,4.55,31.98,10.49,0.4013,0.7723,0.3588,0.0749,0.71,1.13,1.0085
2015-12-31,296001857,296001857,1,18641700000,4447500000,11661300000,4764400000,6909900000,70500000,0,10600000000,4260200000,3412000000,222900000,208900000,0.71,0.69,0.35,604600000,-366700000,-328100000,-92000000,92800000,234100000,116.06,122.48,109.64,0.1464,0.0535,23.34,5.05,31.12,10.14,0.3959,0.6165,0.3707,0.074,0.71,1.25,0.9335
2015-09-30,295303509,295303509,1,18883300000,4642400000,12040700000,3556600000,6783200000,59400000,0,10671600000,5753700000,3446400000,250100000,257800000,0.87,0.86,0.33,758600000,-209100000,-638800000,-125800000,184800000,231100000,110.39,117.69,103.09,0.1625,0.0592,22.97,4.78,27.19,9.79,0.3472,0.8482,0.3592,0.0817,0.72,1.79,1.3053
2015-06-30,295092229,295092229,1,19217300000,4971100000,12337800000,4446100000,6811600000,67900000,0,10744400000,5124200000,3389100000,308800000,302000000,1.02,1,0.33,524100000,-171000000,-269900000,72700000,310600000,167400000,114.15,118.27,110.03,0.1723,0.0648,23.08,4.95,27.98,9.46,0.305,0.7523,0.3545,0.0879,0.72,1.21,1.1181
2015-03-31,297760678,297760678,1,19252000000,4921800000,12316000000,4121000000,6871000000,65000000,0,10855700000,5408700000,3297600000,235400000,233400000,0.78,0.77,0.33,112500000,-169000000,85900000,28300000,237900000,167600000,107.39,117,97.78,0.1701,0.0648,23.08,4.39,27.33,9.13,0.2907,0.7872,0.3569,0.0874,0.73,-0.19,1.1943
2014-12-31,299250034,299250034,1,19466700000,4871100000,12084600000,4386600000,7315900000,66200000,0,11173800000,4864000000,3680800000,343300000,335500000,1.11,1.1,0.33,670600000,-283400000,-357300000,11800000,209600000,271000000,108.33,115.39,101.26,0.1624,0.0624,24.45,4.22,28.81,8.8,0.2879,0.6649,0.3758,0.0842,0.73,1.34,1.1105
2014-09-30,300116468,300116468,1,19685800000,4871800000,11919500000,4455000000,7697900000,68400000,0,11432200000,4874000000,3694900000,369400000,364900000,1.22,1.19,0.275,613100000,-205600000,-393800000,10800000,197800000,180100000,112.88,118.46,107.31,0.1557,0.0595,25.65,4.57,31.62,8.47,0.2847,0.6332,0.391,0.0815,0.72,1.44,1.0936
2014-06-30,299630068,299630068,1,19613800000,4772100000,12153700000,3966900000,7402900000,57200000,0,11498800000,5539100000,3568200000,315000000,311400000,1.04,1.02,0.275,317500000,-184900000,-246800000,-113300000,187000000,181700000,106.69,111.57,101.82,0.1528,0.0564,24.71,4.44,32.93,8.19,0.2874,0.7482,0.3774,0.0787,0.71,0.45,1.203
2014-03-31,300199314,300199314,1,19563400000,4703000000,12290300000,3904400000,7210500000,62600000,0,11557900000,5696600000,3336600000,194500000,191000000,0.64,0.62,0.275,214400000,-174400000,-73100000,-38900000,300300000,150200000,104.74,111.83,97.65,0.1427,0.0513,24.02,4.29,33.25,7.92,0.3026,0.79,0.3686,0.0728,0.7,0.21,1.2045
2013-12-31,300767420,300767420,1,19636500000,4698400000,12227100000,3488700000,7344300000,65100000,0,11648200000,6043500000,3559500000,289600000,287100000,0.95,0.93,0.27,630600000,-200400000,-486900000,-55200000,339200000,204700000,102.39,108.34,96.44,0.1436,0.0511,24.42,4.55,34.36,7.64,0.2975,0.8229,0.374,0.073,0.7,1.42,1.3467
2013-09-30,301299251,301299251,1,19613600000,4796000000,12767700000,3200600000,6776400000,69500000,0,11663900000,6537300000,3484000000,307200000,308000000,1.02,1,0.23,536200000,-158600000,-363500000,19200000,394400000,160500000,92.47,99.45,85.48,0.1421,0.0492,22.49,4.18,33.26,7.37,0.301,0.9647,0.3455,0.0716,0.69,1.25,1.4985
2013-06-30,301371498,301371498,1,19654300000,4698200000,12915600000,3245500000,6667500000,71200000,0,11807300000,6635300000,3337800000,215800000,213100000,0.71,0.69,0.23,207000000,-1507900000,851300000,-449100000,375200000,144400000,84.1,89.47,78.74,0.1355,0.0474,22.12,4.04,31.03,7.14,0.3133,0.9952,0.3392,0.0686,0.69,0.21,1.4476
2013-03-31,296011975,296011975,1,17296200000,4603400000,11063700000,2684200000,6161700000,70800000,0,9931000000,5737100000,2872100000,161000000,159600000,0.54,0.53,0.23,186000000,-220800000,-293500000,-333500000,824300000,134600000,76.34,80.69,71.99,0.1367,0.0478,20.82,3.71,32.49,6.91,0.311,0.9311,0.3562,0.0684,0.7,0.17,1.715
2012-12-31,294954864,294954864,1,17572300000,4892000000,11412200000,3052700000,6077000000,83100000,0,9964600000,5736100000,3045800000,227800000,231400000,0.8,0.76,0.23,482200000,-73000000,422200000,833800000,1157800000,797400000,68.11,72.79,63.42,0.1204,0.0415,20.6,3.36,35.29,6.68,0.3459,0.9439,0.3458,0.0594,0.7,-1.07,1.6025
2012-09-30,292908272,292908272,1,16722800000,4072900000,10696600000,2818700000,5945400000,80800000,0,9997000000,5386700000,3023300000,239300000,238000000,0.81,0.8,0.2,509700000,-134600000,-361700000,19100000,324000000,147200000,65.31,68.96,61.66,0.0978,0.033,20.3,3.4,36.69,6.45,0.4163,0.906,0.3555,0.0528,0.62,1.24,1.445
2012-06-30,292512285,292512285,1,16465400000,3908500000,10763200000,3450700000,5621800000,80400000,0,9962700000,4885400000,2958700000,184500000,184500000,0.63,0.62,0.2,100600000,-143000000,15700000,-49100000,304900000,128200000,64.18,68.55,59.81,0.0981,0.0335,19.22,3.27,37.98,6.25,0.4517,0.869,0.3414,0.0511,0.66,-0.09,1.1327
2012-03-31,292185658,292185658,1,16861700000,3959800000,11056600000,3506600000,5733200000,71900000,0,10184600000,4917900000,2810900000,49700000,49700000,0.17,0.17,0.2,110500000,-137300000,-1469800000,-1489600000,354000000,126300000,60.15,62.86,57.44,0.1035,0.0365,19.62,3.09,31.33,6.05,0.4721,0.8578,0.34,0.0518,0.7,-0.05,1.1292
2011-12-31,291269964,291269964,1,18240800000,5396000000,12499700000,3166300000,5666700000,74400000,0,10130500000,6613200000,1845300000,89300000,89300000,0.35,0.34,0.2,144800000,-1472600000,2976500000,1636300000,1843600000,487300000,52.7,58.13,47.27,0.1461,0.0538,19.46,4.96,24.74,5.85,0.3888,1.167,0.3107,0.0681,0.79,-1.18,1.7042
2011-09-30,232097949,232097949,1,5505600000,2091000000,3034700000,1617700000,2467000000,3900000,0,1922800000,700200000,1736100000,154500000,154300000,0.67,0.65,0.175,238600000,-87300000,-106200000,44100000,207300000,86500000,50.5,57.19,43.81,0.2209,0.096,10.63,5.01,22.75,5.65,0.3241,0.2838,0.4481,0.0774,1.24,0.66,1.2926
2011-06-30,231958167,231958167,1,5407400000,1994200000,3065000000,1639600000,2338200000,4200000,0,1933100000,703300000,1698800000,125900000,125900000,0.54,0.53,0.175,246000000,-86600000,-155600000,11800000,163200000,83000000,53.21,56.45,49.97,0.243,0.1029,10.08,5.58,23.86,5.48,0.303,0.3008,0.4324,0.0826,1.25,0.7,1.2163
2011-03-31,231994433,231994433,1,5262300000,1888900000,3047600000,1650200000,2210600000,4100000,0,1904800000,683700000,1518300000,93600000,93600000,0.4,0.4,0.175,56100000,-377800000,219100000,-90900000,151400000,72200000,48.94,51.08,46.8,0.2589,0.1075,9.53,5.35,21.95,5.3,0.2926,0.3093,0.4201,0.0856,1.26,-0.07,1.1446
2010-12-31,232664561,232664561,1,4872200000,1869900000,2739200000,1324800000,2129200000,3800000,0,1611800000,656400000,1575500000,131300000,131300000,0.56,0.55,0.18,312200000,-63800000,-176700000,73900000,242300000,377800000,49.55,52.46,46.64,0.2715,0.1107,9.15,5.86,22.83,5.13,0.2832,0.3083,0.437,0.0871,1.27,-0.28,1.4115
2010-09-30,232134993,232134993,1,4861500000,1854500000,2893700000,1438600000,1964200000,3600000,0,1605000000,647300000,1561900000,174200000,174200000,0.75,0.74,0.155,273200000,-104900000,-121700000,47100000,168400000,69900000,47.94,51.23,44.66,0.268,0.1066,8.46,6.02,23.62,4.95,0.2792,0.3295,0.404,0.0847,1.26,0.88,1.2891
2010-06-30,233303576,233303576,1,4663800000,1735300000,2802200000,1339900000,1858300000,3300000,0,1549900000,1006000000,1520200000,129300000,129300000,0.55,0.54,0.155,229600000,-77400000,-109900000,36000000,121300000,86300000,46.9,49.7,44.1,0.2529,0.0999,7.97,5.88,24.68,4.79,0.2904,0.5414,0.3985,0.0801,1.25,0.61,1.2951
2010-03-31,233372148,233372148,1,4769200000,1718300000,2900700000,1370000000,1860700000,7800000,0,1637800000,677900000,1432100000,95500000,95500000,0.41,0.4,0.155,135400000,-57500000,-53900000,11700000,85300000,58800000,44.03,47.4,40.66,0.2388,0.0924,7.97,5.2,25.3,4.64,0.3031,0.3643,0.3901,0.0761,1.21,0.33,1.2542
2009-12-31,236263986,236263986,1,5020900000,1814200000,3011300000,1250200000,2000900000,8700000,0,1726600000,868800000,1564500000,115800000,115800000,0.49,0.49,0.15,163500000,-97400000,-105000000,-33900000,73600000,90100000,45.14,46.89,43.39,0.227,0.085,8.47,5.46,28.39,4.48,0.3234,0.4342,0.3985,0.0707,1.2,0.31,1.4511
2009-09-30,237554525,237554525,1,4988800000,1816000000,3018800000,1292900000,1961800000,8200000,0,1682000000,850000000,1546400000,145000000,145000000,0.61,0.6,0.14,232100000,-73000000,-136300000,24800000,107500000,71500000,42.39,47.88,36.89,0.2204,0.0787,8.26,5.56,28.45,4.33,0.3475,0.4333,0.3932,0.0656,1.2,0.68,1.4046
2009-06-30,236824780,236824780,1,4928300000,1749900000,3116200000,1339900000,1804100000,8000000,0,1675700000,842800000,1441500000,99100000,99100000,0.42,0.41,0.14,272000000,-65900000,-205200000,3200000,82700000,72800000,37.08,40.04,34.11,0.2017,0.0744,7.62,5.53,22.75,4.19,0.3627,0.4672,0.3661,0.0615,1.21,0.84,1.306
2009-03-31,236486254,236486254,1,4703800000,1683100000,3111700000,1421400000,1584900000,7200000,0,1578400000,797800000,1348200000,57400000,57400000,0.24,0.24,0.14,27400000,-63000000,48700000,12800000,79500000,51200000,33.02,36.78,29.27,0.2122,0.0808,6.7,4.97,18.34,4.05,0.3242,0.5034,0.3369,0.0668,1.21,-0.1,1.1841
