"Quarter end","Shares","Shares split adjusted","Split factor","Assets","Current Assets","Liabilities","Current Liabilities","Shareholders equity","Non-controlling interest","Preferred equity","Goodwill & intangibles","Long-term debt","Revenue","Earnings","Earnings available for common stockholders","EPS basic","EPS diluted","Dividend per share","Cash from operating activities","Cash from investing activities","Cash from financing activities","Cash change during period","Cash at end of period","Capital expenditures","Price","Price high","Price low","ROE","ROA","Book value of equity per share","P/B ratio","P/E ratio","Cumulative dividends per share","Dividend payout ratio","Long-term debt to equity ratio","Equity to assets ratio","Net margin","Asset turnover","Free cash flow per share","Current ratio"
2008-09-30,109445530,109445530,1,4769000000,1868000000,2672000000,708000000,2069000000,28000000,0,1646000000,1715000000,737000000,31000000,31000000,0.28,0.28,0,80000000,6000000,-10000000,74000000,587000000,26000000,None,None,None,0.0705,0.0296,18.9,None,None,0,0,0.8289,0.4338,0.0515,0.58,0.49,2.6384
2008-06-30,108829551,108829551,1,4970000000,1827000000,2780000000,722000000,2158000000,32000000,0,1785000000,1773000000,779000000,57000000,57000000,0.53,0.52,0,68000000,-19000000,-18000000,29000000,513000000,29000000,None,None,None,0.0774,0.0314,19.83,None,None,0,0,0.8216,0.4342,0.0571,0.55,0.36,2.5305
2008-03-31,108063358,108063358,1,4886000000,1668000000,2801000000,759000000,2053000000,32000000,0,1822000000,1743000000,608000000,23000000,23000000,0.21,0.21,0,101000000,187000000,-56000000,238000000,484000000,25000000,None,None,None,0.0768,0.0292,19,None,None,0,0,0.849,0.4202,0.0557,0.52,0.7,2.1976
2007-12-31,107907427,107907427,1,4761627000,1750185000,2857152000,779331000,1866321000,38154000,0,1769377000,1781692000,662869000,32508000,32508000,0.3,0.3,0,125922000,-28091000,-67289000,34163000,246492000,41088000,54.48,58.38,50.59,0.0764,0.027,17.3,3.35,None,0,0,0.9547,0.392,0.0513,0.53,0.79,2.2458
2007-09-30,107750550,107750550,1,4669982000,1681217000,2881223000,764120000,1752476000,36283000,0,1763452000,1804795000,601385000,38925000,38925000,0.37,0.36,0,107803000,202786000,-309775000,8373000,212329000,31085000,53.37,57.25,49.49,None,None,16.26,3.57,None,0,None,1.0299,0.3753,None,None,0.71,2.2002
2007-06-30,107211697,107211697,1,4808752000,1916101000,3168888000,1036762000,1604336000,35528000,0,1724807000,1824088000,636950000,45345000,45345000,0.42,0.41,0,17204000,54067000,-57475000,9294000,203956000,25779000,50.25,55.1,45.41,None,None,14.96,3.68,None,0,None,1.137,0.3336,None,None,-0.08,1.8482
2007-03-31,109748616,109748616,1,4799389000,1952704000,3261518000,1069902000,1498833000,39038000,0,1714274000,1879882000,599378000,11572000,11572000,0.11,0.11,0,132258000,-30486000,-142993000,-37313000,194662000,22560000,51.22,56.66,45.77,None,None,13.66,3.73,None,0,None,1.2542,0.3123,None,None,1,1.8251
2006-12-31,106648833,106648833,1,4961862000,2087999000,3455536000,1211893000,1465228000,41098000,0,1750619000,1937215000,None,None,None,None,None,0,7903000,-2448034000,2399445000,-40686000,231975000,11080000,50.7,53.89,47.52,None,None,13.74,3.06,None,0,None,1.3221,0.2953,None,None,-0.03,1.7229
2006-09-30,106388167,106388167,1,2068417000,1198578000,304418000,236120000,1763999000,0,0,520284000,7381000,332370000,52761000,52761000,0.5,0.49,0,205443000,30817000,12572000,248832000,273254000,11342000,51.92,59.25,44.6,0.187,0.1635,16.58,3.26,16.64,0,0,0.0042,0.8528,0.229,0.71,1.82,5.0761
2006-06-30,106294289,106294289,1,1921419000,1108982000,230463000,187319000,1690956000,0,0,465178000,7431000,351668000,82254000,82254000,0.77,0.76,0,67538000,-60785000,2943000,9696000,24422000,11316000,55.88,64.51,47.24,0.2191,0.1907,15.91,3.71,20.25,0,0,0.0044,0.8801,0.256,0.75,0.53,5.9203
2006-03-31,106168772,106168772,1,1811640000,994666000,212596000,167984000,1599044000,0,0,473834000,11480000,326841000,76096000,76096000,0.72,0.7,0,155045000,-192703000,22374000,-15284000,14726000,13639000,65.54,70.25,60.83,0.2084,0.1791,15.06,4.64,24.83,0,0,0.0072,0.8826,0.2384,0.75,1.33,5.9212
2005-12-31,105759365,105759365,1,1686597000,859289000,193519000,147492000,1493078000,0,0,482387000,11520000,325517000,94884000,94884000,0.91,0.88,0,20367000,-42431000,26022000,3958000,30010000,20096000,58.56,63.6,53.53,0.2139,0.1813,14.12,4.63,25.24,0,0,0.0077,0.8853,0.2383,0.76,0,5.826
2005-09-30,107593993,107593993,1,1637426000,1162499000,276749000,241053000,1360677000,0,0,113233000,15121000,310439000,83243000,83243000,0.8,0.78,0,84389000,-210556000,36426000,-89741000,26052000,15949000,50.04,55.08,45,0.2029,0.1674,12.65,4.32,24.65,0,0,0.0111,0.831,0.221,0.76,0.64,4.8226
2005-06-30,106446844,106446844,1,1482846000,993356000,248876000,212970000,1233970000,0,0,116341000,15493000,280515000,42121000,42121000,0.4,0.4,0,106126000,-12931000,7877000,101072000,115793000,12294000,50.64,54.29,47,0.1891,0.1543,11.59,4.44,28.77,0,0,0.0126,0.8322,0.2053,0.75,0.88,4.6643
