"Quarter end","Shares","Shares split adjusted","Split factor","Assets","Current Assets","Liabilities","Current Liabilities","Shareholders equity","Non-controlling interest","Preferred equity","Goodwill & intangibles","Long-term debt","Revenue","Earnings","Earnings available for common stockholders","EPS basic","EPS diluted","Dividend per share","Cash from operating activities","Cash from investing activities","Cash from financing activities","Cash change during period","Cash at end of period","Capital expenditures","Price","Price high","Price low","ROE","ROA","Book value of equity per share","P/B ratio","P/E ratio","Cumulative dividends per share","Dividend payout ratio","Long-term debt to equity ratio","Equity to assets ratio","Net margin","Asset turnover","Free cash flow per share","Current ratio"
2019-06-30,392836359,392836359,1,34347000000,7388000000,26848000000,5049000000,7482000000,17000000,0,5876000000,10700000000,5667000000,292000000,292000000,0.74,0.73,0.5,1067000000,-421000000,-487000000,167000000,787000000,334000000,44.41,47.96,40.87,0.2174,0.0469,19.05,2.37,10.7,28.45,0.4941,1.4301,0.2178,0.0688,0.68,1.87,1.4633
2019-03-31,397333976,397333976,1,34178000000,7062000000,26709000000,4953000000,7446000000,23000000,0,3775000000,10800000000,5643000000,424000000,424000000,1.06,1.05,0.5,733000000,-294000000,-389000000,52000000,641000000,290000000,43.88,48.24,39.52,0.238,0.0504,18.74,2.39,9.07,27.95,0.4601,1.4504,0.2179,0.0732,0.69,1.11,1.4258
2018-12-31,400236119,400236119,1,33576000000,6996000000,26193000000,4694000000,7362000000,21000000,0,3767000000,16313000000,5951000000,316000000,316000000,0.78,0.76,0.5,821000000,-259000000,-1000000000,-437000000,589000000,275000000,44.12,50.69,37.55,0.2825,0.0595,18.39,2.54,5.84,27.45,0.3894,2.2158,0.2193,0.0863,0.69,1.36,1.4904
2018-09-30,405028470,405028470,1,33803000000,7318000000,26745000000,4603000000,7040000000,18000000,0,3777000000,11300000000,5901000000,562000000,562000000,1.38,1.37,0.475,941000000,-346000000,-636000000,-47000000,1026000000,347000000,52,54.95,49.05,0.4565,0.0931,17.38,3.11,7.29,26.95,0.2463,1.6051,0.2083,0.1441,0.65,1.47,1.5898
2018-06-30,408878065,408878065,1,33796000000,7272000000,26932000000,4618000000,6844000000,20000000,0,3822000000,11500000000,5833000000,405000000,405000000,0.98,0.97,0.475,801000000,-475000000,-354000000,-68000000,1073000000,439000000,54.78,59.57,50,0.4684,0.0882,16.74,3.13,8.63,26.47,0.2596,1.6803,0.2025,0.1364,0.65,0.89,1.5747
2018-03-31,414091479,414091479,1,34030000000,7260000000,26765000000,4465000000,7245000000,20000000,0,3882000000,11300000000,5621000000,729000000,729000000,1.76,1.74,0.475,663000000,-489000000,-56000000,123000000,1141000000,488000000,58.49,66.94,50.04,0.4588,0.0786,17.5,3.7,11.45,26,0.2901,1.5597,0.2129,0.1219,0.64,0.42,1.626
2017-12-31,412940532,412940532,1,33903000000,8277000000,27362000000,5102000000,6522000000,19000000,0,3893000000,10846000000,4547000000,1460000000,1460000000,3.53,3.47,0.47,1188000000,-383000000,-779000000,20000000,1018000000,452000000,56.03,58.96,53.1,0.4172,0.0636,15.79,4.71,25.94,25.52,0.3577,1.663,0.1924,0.0986,0.64,1.78,1.6223
2017-09-30,412928210,412928210,1,33813000000,7211000000,28880000000,4869000000,4914000000,19000000,0,3420000000,12300000000,5913000000,395000000,395000000,0.96,0.95,0.4625,-709000000,-278000000,930000000,-47000000,998000000,266000000,55.12,58.95,51.28,0.1964,0.0269,11.9,5.01,28.12,25.05,0.8449,2.5031,0.1453,0.04,0.67,-2.36,1.481
2017-06-30,412915093,412915093,1,33877000000,7237000000,29312000000,5002000000,4545000000,20000000,0,3409000000,11200000000,5772000000,80000000,80000000,0.19,0.19,0.4625,645000000,-330000000,-266000000,47000000,1041000000,274000000,53.42,57.24,49.6,0.1854,0.0246,11.01,4.82,28.57,24.59,0.9183,2.4642,0.1342,0.0373,0.66,0.9,1.4468
2017-03-31,412899011,412899011,1,33301000000,6721000000,28707000000,4267000000,4575000000,19000000,0,3402000000,11300000000,5511000000,209000000,209000000,0.51,0.5,0.4625,633000000,-400000000,-284000000,-35000000,998000000,373000000,54.24,58.86,49.62,0.1817,0.0239,11.08,5.14,24.88,24.13,0.9525,2.4699,0.1374,0.0363,0.66,0.63,1.5751
2016-12-31,411255197,411255197,1,33345000000,6969000000,28986000000,4072000000,4341000000,18000000,0,3364000000,11075000000,5381000000,218000000,218000000,0.53,0.52,0.46,912000000,-2527000000,104000000,-1529000000,1033000000,439000000,49.11,54.68,43.55,0.2151,0.0282,10.56,4.8,23.5,23.67,0.8097,2.5513,0.1302,0.0429,0.66,1.15,1.7114
2016-09-30,411213412,411213412,1,32601000000,8103000000,28372000000,3541000000,4209000000,20000000,0,3362000000,10900000000,5266000000,312000000,312000000,0.76,0.75,0.44,341000000,-279000000,1232000000,1308000000,2562000000,264000000,45.49,49.9,41.08,0.2114,0.0275,10.24,4.65,24.46,23.21,0.8376,2.5897,0.1291,0.0409,0.67,0.19,2.2883
2016-06-30,411201985,411201985,1,31392000000,6871000000,27346000000,4082000000,4024000000,22000000,0,3367000000,9400000000,5322000000,40000000,40000000,0.1,0.1,0.44,None,None,None,99000000,1254000000,325000000,41.92,44.6,39.24,0.1873,0.0247,9.79,4.07,18.23,22.77,0.9179,2.336,0.1282,0.0358,0.69,None,1.6832
2016-03-31,411174341,411174341,1,31043000000,6792000000,26783000000,4098000000,4234000000,26000000,0,3354000000,9400000000,5110000000,334000000,334000000,0.81,0.81,0.44,620000000,-364000000,-164000000,105000000,1155000000,301000000,37.3,42.09,32.5,0.221,0.0315,10.3,3.95,16.73,22.33,0.7245,2.2201,0.1364,0.0437,0.72,0.78,1.6574
2015-12-31,411157696,411157696,1,30587000000,6477000000,26678000000,3924000000,3884000000,25000000,0,3335000000,8900000000,5443000000,178000000,178000000,0.44,0.43,0.44,None,None,None,-54000000,1050000000,462000000,40.8,44.83,36.76,0.2086,0.0316,9.45,3.89,19.25,21.89,0.7273,2.2915,0.127,0.0419,0.75,None,1.6506
2015-09-30,414566922,414566922,1,31981000000,12754000000,27511000000,9547000000,4349000000,121000000,0,3472000000,9600000000,5691000000,220000000,220000000,0.53,0.52,0.4,None,None,None,-486000000,1104000000,312000000,43.3,49.49,37.11,0.1861,0.0306,10.49,3.7,17.82,21.45,0.7499,2.2074,0.136,0.0391,0.78,None,1.3359
2015-06-30,417741153,417741153,1,28178000000,7727000000,23150000000,5104000000,4892000000,136000000,0,3686000000,9900000000,5714000000,227000000,227000000,0.54,0.54,0.4,115000000,-361000000,255000000,14000000,1590000000,344000000,51.94,56.49,47.39,0.1898,0.036,11.71,4.5,23.08,21.05,0.6345,2.0237,0.1736,0.0499,0.72,-0.55,1.5139
2015-03-31,420912504,420912504,1,27967000000,7660000000,22964000000,4776000000,4858000000,145000000,0,3677000000,9100000000,5517000000,313000000,313000000,0.74,0.74,0.4,638000000,-377000000,-546000000,-305000000,1576000000,310000000,54.63,57.9,51.35,0.1584,0.033,11.54,4.51,42.02,20.65,0.6596,1.8732,0.1737,0.0435,0.76,0.78,1.6039
2014-12-31,422845435,422845435,1,28684000000,7959000000,23421000000,4909000000,5115000000,148000000,0,3773000000,8631000000,5943000000,134000000,134000000,0.32,0.32,0.4,1144000000,-302000000,-644000000,163000000,1881000000,393000000,50.11,55.73,44.5,0.0821,0.0186,12.1,3.11,25.7,20.25,1.1144,1.6874,0.1783,0.0235,0.79,1.78,1.6213
2014-09-30,423613841,423613841,1,29403000000,8139000000,22426000000,4870000000,6816000000,161000000,0,3931000000,9700000000,3447000000,355000000,355000000,0.84,0.83,0.35,933000000,144000000,-629000000,425000000,1718000000,306000000,49.38,51.98,46.77,0.1142,0.028,16.09,2.8,25.07,19.85,0.7035,1.4231,0.2318,0.0344,0.81,1.48,1.6713
2014-06-30,427022310,427022310,1,30802000000,8751000000,23111000000,5393000000,7522000000,169000000,0,4007000000,9900000000,7213000000,161000000,161000000,0.36,0.36,0.35,529000000,-332000000,-250000000,-48000000,1293000000,329000000,47.45,50.65,44.24,0.1162,0.0281,17.62,2.71,21.67,19.5,0.6649,1.3161,0.2442,0.0306,0.92,0.47,1.6227
2014-03-31,433187382,433187382,1,30695000000,8733000000,22949000000,5028000000,7573000000,173000000,0,3996000000,9400000000,7014000000,-95000000,-95000000,-0.21,-0.21,0.35,471000000,-370000000,-563000000,-461000000,1341000000,277000000,47.07,49.71,44.43,0.1326,0.0308,17.48,2.55,15.14,19.15,0.5826,1.2413,0.2467,0.0339,0.91,0.45,1.7369
2013-12-31,438800916,438800916,1,31528000000,9025000000,23244000000,5127000000,8105000000,179000000,0,3987000000,8827000000,7249000000,436000000,436000000,0.99,0.97,0.35,1037000000,-338000000,-838000000,-144000000,1802000000,450000000,46.22,49.52,42.92,0.1936,0.0431,18.47,2.84,17.31,18.8,0.3971,1.0891,0.2571,0.048,0.9,1.34,1.7603
2013-09-30,443623335,443623335,1,32589000000,9475000000,25047000000,5395000000,7230000000,312000000,0,4491000000,9683000000,7406000000,382000000,382000000,0.86,0.85,0.3,712000000,564000000,-543000000,741000000,1946000000,195000000,47.14,50.33,43.95,0.1768,0.0367,16.3,3.13,19.97,18.45,0.4461,1.3393,0.2219,0.0413,0.89,1.17,1.7563
2013-06-30,445958910,445958910,1,32545000000,9268000000,25520000000,5677000000,6707000000,318000000,0,4437000000,10124000000,7335000000,259000000,259000000,0.58,0.58,0.3,748000000,-263000000,-201000000,271000000,1205000000,272000000,45.73,49.1,42.36,0.1566,0.0323,15.04,3,21.99,18.15,0.4898,1.5095,0.2061,0.0368,0.88,1.07,1.6326
2013-03-31,444847829,444847829,1,32698000000,8981000000,25564000000,5257000000,6778000000,356000000,0,4527000000,10200000000,7090000000,318000000,318000000,0.72,0.71,0.3,531000000,-790000000,-106000000,-368000000,934000000,216000000,43.36,47.25,39.47,0.1381,0.0283,15.24,3.03,24.09,17.85,0.5343,1.5049,0.2073,0.0327,0.87,0.71,1.7084
