,Quarter end,Assets,Liabilities,Shareholders equity,Revenue,Earnings,Earnings available for common stockholders,EPS basic,EPS diluted,Cash from operating activities,Cash from investing activities,Cash from financing activities,Cash change during period,Cash at end of period,Price,ROE,ROA,Book value of equity per share,P/B ratio,P/E ratio,Cumulative dividends per share,Equity to assets ratio,Net margin,Asset turnover
0,1996-06-30,0.031317350861834965,0.012908940486681786,0.05564733708118896,0.0,0.0,0.0,0.0,0.10714285714285697,-6.007027406886857,15.655707762557077,-17.92343120322395,-7.063636363636364,0.09659877731617517,-0.07518796992481214,0.014838709677419404,0.017513134851138368,0.05594405594405605,0.05813953488372104,0.042880703683342285,inf,0.023682377524959275,0.006944444444444421,-0.0223880597014926
1,1996-09-30,0.031317350861834965,0.012908940486681786,0.05564733708118896,0.0,0.0,0.0,0.0,0.10714285714285697,-6.007027406886857,15.655707762557077,-17.92343120322395,-7.063636363636364,0.09659877731617517,-0.07518796992481214,0.014838709677419404,0.017513134851138368,0.05594405594405605,0.05813953488372104,0.042880703683342285,inf,0.023682377524959275,0.006944444444444421,-0.0223880597014926
2,1996-12-31,0.1065763576752301,0.15891244035068253,0.04020536146545228,0.007663156131571869,-0.08434221146085552,-0.08434221146085552,-0.08695652173913049,0.10714285714285697,-6.007027406886857,15.655707762557077,-17.92343120322395,-7.063636363636364,-0.5341423599347029,0.11788617886178865,0.014838709677419404,0.017513134851138368,0.039735099337748325,0.05813953488372104,0.042880703683342285,inf,-0.06010433204808353,0.006944444444444421,-0.0223880597014926
3,1997-03-31,0.423356076204318,0.523112221056099,0.28241151639787865,0.10538090191922757,-0.017041281034229416,-0.017041281034229416,-0.04761904761904756,0.10714285714285697,1.1022105263157895,0.6504002631867529,2.4597224112124096,-1.6740283704301695,0.7728264462809917,0.15999999999999992,0.014838709677419404,0.017513134851138368,0.1146496815286624,0.1153846153846152,0.042880703683342285,inf,-0.09893822393822392,0.006944444444444421,-0.0223880597014926
4,1997-06-30,0.1031469771150424,0.13193929258509485,0.05483111358687398,0.5670568184666283,0.4576296517710357,0.4576296517710357,0.30000000000000004,0.10714285714285697,-0.7812160966735099,-0.9370431893687708,-0.5619850150439519,1.5275044914021731,1.1018124860147682,-0.07210031347962388,0.014838709677419404,0.017513134851138368,0.05714285714285716,-0.16748768472906395,0.042880703683342285,inf,-0.04392072844134964,0.006944444444444421,-0.0223880597014926
5,1997-09-30,0.02817873146427408,0.015338472817755687,0.05130082374168365,0.13239316102616594,0.3281041730749512,0.3281041730749512,0.23076923076923084,0.10714285714285697,-2.402731156545621,4.677572559366753,-1.4490089119357084,-1.4188329271594908,-0.2195606657439938,0.277027027027027,0.014838709677419404,0.017513134851138368,0.0486486486486486,0.2071005917159765,0.042880703683342285,inf,0.02268907563025202,0.006944444444444421,-0.0223880597014926
6,1997-12-31,0.06291105510743343,0.07623617657227122,0.03973666184641145,-0.18380548503391514,-0.16359144599706632,-0.16359144599706632,-0.09375000000000012,0.10714285714285697,-3.061238918801327,-0.7508132726089786,-2.8477652234776523,-0.7072894779376111,-0.08234812659148782,0.3121693121693123,0.014838709677419404,0.017513134851138368,0.04123711340206193,0.2549019607843137,0.042880703683342285,inf,-0.02191180498493561,0.006944444444444421,-0.0223880597014926
7,1998-03-31,0.21900671435685548,0.3162232771853493,0.043997189098974536,0.200296774416834,0.08362562303858234,0.08362562303858234,0.06896551724137945,0.10714285714285697,-0.17406332453825854,10.270421484520703,1.2492491679969695,-6.966593042517946,0.5354293642535057,0.11693548387096775,0.0750158931977114,0.017513134851138368,-0.2673267326732673,0.0703125,0.042880703683342285,0.0,-0.1436572388686641,0.0,0.022900763358778557
8,1998-06-30,0.7390187361816103,0.7387776475113186,0.7268329108865073,1.2125132005291026,0.9666098807495742,0.9666098807495742,0.4193548387096775,0.25806451612903225,0.6202919847937898,-0.7048252581413821,-0.08072897870804763,-0.22354356577668774,0.8233262872541267,0.010830324909747224,0.0555884092253105,-0.0017211703958691649,0.6486486486486487,0.3795620437956202,-0.08434370057986285,1.0,-0.00686723348593854,-0.04137931034482745,0.03731343283582067
9,1998-09-30,0.028342010570527213,-0.009519672301538051,0.11545434428209768,0.7177648469367808,1.066787941787942,1.066787941787942,0.2727272727272729,0.17948717948717952,-0.8940457413249211,-0.5738311469895728,-1.354205106060011,-3.1598927294398087,-0.3207430285759799,-0.010714285714285676,0.30756302521008405,0.29137931034482745,0.008196721311475308,-0.3994708994708994,-0.10938399539435806,0.0,0.08462298320711238,0.02877697841726623,0.25899280575539585
10,1998-12-31,0.07670303117514621,0.032463251814202065,0.16679831681942936,-0.3734980663344948,-0.31482878578314266,-0.31482878578314266,-0.0357142857142857,0.13043478260869554,11.372348343877931,2.5130228887134964,-4.580168464607653,-1.4708771348950145,0.22234671808635387,-0.16425992779783394,0.0034275921165380922,0.022696929238985364,0.11788617886178865,-0.17180616740088106,-0.24563671622495156,0.5,0.08378870673952643,0.03030303030303028,-0.011428571428571456
11,1999-03-31,0.17096298342264538,0.19065750016505256,0.1365194101837366,0.0582035329912356,0.022174644441046002,0.022174644441046002,-0.01851851851851849,0.0,0.6176811201852939,-0.90391672283382,-0.28061666735460433,-3.29268721434431,-0.4170432743551482,0.12526997840172793,-0.030315969257045276,-0.005221932114882422,0.13818181818181818,0.005319148936170136,-0.03513281919451583,0.3333333333333335,-0.02941176470588258,0.02262443438914019,-0.023121387283236983
12,1999-06-30,0.06475547515374935,0.07042053139338833,0.054143488685851386,0.20579732534570394,0.3265709156193897,0.3265709156193897,0.3018867924528301,0.3076923076923077,-0.4466520388999423,1.033515198752923,0.1823593539317785,-1.5188488767347357,0.3711809555153309,-0.06333973128598848,0.03654777630999551,0.06430446194225725,0.05431309904153348,-0.17460317460317454,-0.1678507992895205,0.25,-0.010101010101010166,0.0752212389380531,-0.01183431952662728
13,1999-09-30,0.054878696953644994,0.06288003282570265,0.038485775665646704,0.13120588409751474,0.11377272522217717,0.11377272522217717,0.17391304347826098,0.11764705882352945,-2.052606818220005,1.1376006132617862,-1.042425418855472,1.6389833013152062,0.7143771501720138,-0.16188524590163933,-0.07476635514018692,-0.07274969173859436,0.06666666666666665,-0.2051282051282052,-0.2732123799359658,0.2,-0.015451895043731678,0.04115226337448563,-0.10778443113772453
14,1999-12-31,0.0242576873310616,0.013448788217496954,0.04529788405095725,-0.15165434429238112,-0.1386447405727247,-0.1386447405727247,-0.16049382716049387,-0.11842105263157887,-2.8269218490614225,-0.28205128205128205,-12.210466113811838,-2.4793369918243924,-0.6164364383050215,-0.13936430317848406,-0.003673094582185455,-0.010638297872340495,0.05681818181818187,-0.19354838709677413,-0.2437591776798824,0.0,0.0204323363932486,0.01383399209486158,-0.02684563758389269
