,Quarter end,Assets,Liabilities,Shareholders equity,Revenue,Earnings,Earnings available for common stockholders,EPS basic,EPS diluted,Cash from operating activities,Cash from investing activities,Cash from financing activities,Cash change during period,Cash at end of period,Price,ROE,ROA,Book value of equity per share,P/B ratio,P/E ratio,Cumulative dividends per share,Equity to assets ratio,Net margin,Asset turnover
0,1996-06-30,0.1615492340631921,0.1755750063150232,0.055724916185306166,0.2787898078775117,0.0167090066259854,0.0167090066259854,0.017543859649122858,0.0,0.1711183896910704,-0.8799261951469254,-1.2442840678848264,3.167321210521105,-0.07196310290859087,0.010504201680672232,0.05633802816901401,0.07796610169491536,0.05688622754491024,0.0902777777777779,0.4029787234042552,0.8749765627929649,-0.0905982905982906,0.017638036809816127,0.04347826086956519
1,1996-09-30,0.1615492340631921,0.1755750063150232,0.055724916185306166,0.2787898078775117,0.0167090066259854,0.0167090066259854,0.017543859649122858,0.0,0.1711183896910704,-0.8799261951469254,-1.2442840678848264,3.167321210521105,-0.07196310290859087,0.010504201680672232,0.05633802816901401,0.07796610169491536,0.05688622754491024,0.0902777777777779,0.4029787234042552,0.8749765627929649,-0.0905982905982906,0.017638036809816127,0.04347826086956519
2,1996-12-31,-0.019057668524064764,-0.027964387883869457,0.05577238160560927,0.0,0.0,0.0,0.0,0.0,0.1711183896910704,-0.8799261951469254,-1.2442840678848264,3.167321210521105,-0.32314810549644024,0.15072765072765093,0.05633802816901401,0.07796610169491536,0.05382436260623247,0.0902777777777779,0.4029787234042552,0.0,0.07612781954887238,0.017638036809816127,0.04347826086956519
3,1997-03-31,-0.04831366946297955,-0.07810403044916292,0.050473330983223715,0.05706991735009725,0.09430462893794588,0.09430462893794588,0.0862068965517242,0.0,3.599193791935293,-3.5889529631286994,1.4203778035649743,-1.5859282195859796,0.2797385892743716,0.15718157181571812,0.05633802816901401,0.07796610169491536,0.04838709677419351,0.09554140127388533,0.4029787234042552,0.5999999999999999,0.10393013100436677,0.017638036809816127,0.04347826086956519
4,1997-06-30,0.0007239667267751049,-0.007351108424114128,0.05554919827556271,-0.057215912864448375,-0.07367826373522901,-0.07367826373522901,-0.07936507936507943,0.0,-1.9039854969023893,-0.9060864290536244,-1.1256582463531186,-2.5130326068592668,-0.330734425386771,-0.07416081186572998,0.05633802816901401,0.07796610169491536,0.053846153846153884,-0.11627906976744184,0.4029787234042552,0.375,0.05458860759493667,0.017638036809816127,0.04347826086956519
5,1997-09-30,0.024732138580892515,0.02502835371391665,0.02570024300670548,0.2106493415006676,0.2535576336653791,0.2535576336653791,0.2413793103448276,0.0,-2.3186562615470607,-23.453623641351534,-0.8653187596753764,-0.015386951686311656,-0.4865713150576083,0.10370994940978084,0.05633802816901401,0.07796610169491536,0.04136253041362537,0.04605263157894735,0.4029787234042552,0.18181818181818188,0.000750187546886716,0.017638036809816127,0.04347826086956519
6,1997-12-31,0.12144103453689947,0.13314103141634526,0.06079704155503629,0.138960080616366,0.1801540644638151,0.1801540644638151,0.2361111111111112,0.0,-0.8623981529824829,0.2342742078914688,85.58225937536281,-1.0231757437195503,0.021963424385462504,0.2513368983957218,0.05633802816901401,0.07796610169491536,0.06308411214953269,0.2044025157232705,0.4029787234042552,0.23076923076923084,-0.05397301349325323,0.017638036809816127,0.04347826086956519
7,1998-03-31,0.02057322125900951,0.008427961170662579,0.10551922790590408,0.116330644224919,0.1285878695226481,0.1285878695226481,0.1235955056179776,0.0,2.9743795036028824,-0.7164525271965898,-1.131030811295732,-19.72440790761401,-0.40241373363115895,0.3485958485958487,0.05633802816901401,0.07796610169491536,0.10329670329670317,0.2663185378590076,0.4029787234042552,0.1875,0.08320126782884296,0.017638036809816127,0.04347826086956519
8,1998-06-30,0.0591835271297978,0.056335747540994234,0.08267823779891947,0.0373522271754303,0.017503005951021944,0.017503005951021944,0.020000000000000014,0.0,-1.3932794380408506,0.8083855885953166,-5.0562969482366915,0.07325716316653241,-0.7227298324651555,0.5672249886826617,0.055416666666666885,0.0691823899371069,0.07370517928286846,0.4226804123711343,0.4029787234042552,0.10526315789473673,0.02194586686174116,0.012057272042200308,0.04166666666666674
9,1998-09-30,0.12145926033773002,0.12789078425028588,0.09350041761717832,0.13101065419098945,0.04716317891493271,0.04716317891493271,0.0490196078431373,0.04166666666666674,-3.7878801376345996,0.01737919237583241,0.36128540684282107,-4.638593176262041,9.484323034349693,0.0251299826689777,-0.00039478878799859013,0.00588235294117645,0.10204081632653073,-0.046376811594202934,-0.0852289960570215,0.1428571428571428,-0.02505368647100936,-0.016381236038719327,0.040000000000000036
