,Quarter end,Assets,Liabilities,Shareholders equity,Revenue,Earnings,Earnings available for common stockholders,EPS basic,EPS diluted,Cash from operating activities,Cash from investing activities,Cash from financing activities,Cash change during period,Cash at end of period,Price,ROE,ROA,Book value of equity per share,P/B ratio,P/E ratio,Cumulative dividends per share,Equity to assets ratio,Net margin,Asset turnover
51,2006-09-30,0.035161150585362844,0.035288534356540564,0.033504883940762564,-0.05501159494975527,-0.02501488981536626,-0.02501488981536626,-0.025974025974025983,-0.02631578947368418,2.887949260042283,0.03611006000324335,-0.6329901329901331,-1.345033413352365,-0.12206486560929143,-0.004823151125401881,-0.002337814143775652,-0.00819672131147553,0.03318077803203656,-0.033333333333333326,-0.03290766208251461,0.033823529411764815,-0.0014005602240896307,0.003184713375796289,-0.16666666666666666
52,2006-12-31,0.09984076346581316,0.10735220394460933,0.0020071138211381627,0.03435582822085892,0.04337202199144774,0.04337202199144774,0.053333333333333455,0.027027027027026973,-0.8787384448069603,1.4300099128710806,3.7763212824580448,-3.1363294471605867,0.29702737326466044,0.053670795189373566,0.012888107791447112,0.0,-0.003875968992248069,0.018808777429467183,0.027932960893854556,0.03556187766714092,-0.08835904628330993,0.007256235827664438,0.0
53,2007-03-31,-0.019432667569285852,-0.022535464334848883,0.025228834402494904,0.06524317912218258,0.09309133489461363,0.09309133489461363,0.07594936708860756,0.10526315789473673,3.9910313901345296,-0.7283150120233597,-1.2164108659930777,-3.1032479535252184,-0.4816569240072566,0.02231686541737643,0.01330248698669756,-0.008264462809917328,0.024458032240133543,0.027692307692307683,-0.011857707509881354,0.03434065934065944,0.0446153846153845,0.00855470508779832,0.0
54,2007-06-30,0.0012984526073196445,-0.0019192993205860984,0.045456793787406635,0.07522890373669887,0.10819496518478844,0.10819496518478844,0.10588235294117654,0.09523809523809534,1.3009883198562444,-1.6765449660186502,-0.8601777059773829,-1.3965264699727975,0.3684619871670232,0.045825695717380384,0.02910958904109595,0.033333333333333215,0.042322300596852935,0.020958083832335328,0.012499999999999956,0.033200531208499307,0.0441826215022092,0.025446428571428426,0.0
55,2007-09-30,0.05853409763847161,0.06061481514918965,0.03127365632096901,0.005408515535097802,0.006766553890768412,0.006766553890768412,0.010638297872340495,0.010869565217391351,-0.0831706364701289,-3.7633454035743488,-15.085499711149625,-0.6279683377308707,0.10017050298380226,0.014977692797960572,0.034387132556849664,0.024193548387096756,0.031754294638209224,-0.02639296187683293,-0.03506172839506172,0.032133676092544805,-0.025387870239774516,0.016543317370483424,0.0
56,2007-12-31,0.07151154774488933,0.07427029511657413,0.03433958801669945,0.09660066384342447,-0.399903984637542,-0.399903984637542,-0.4,-0.4086021505376344,0.18611584327086872,0.9842752673627256,0.8182675744401608,-0.8578723404255321,0.012940720650910452,0.17158555729984282,-0.09061662198391418,-0.08661417322834652,0.031786074672048414,0.13554216867469893,0.1069600818833163,0.034869240348692536,-0.0347322720694645,-0.11263383297644547,0.2
57,2008-03-31,0.14596841943346672,0.15244817525882648,0.05528819498347781,0.1829662874438993,2.0816,2.0816,2.0701754385964914,2.109090909090909,-0.026570915619389623,0.7993907375058582,0.8461642568741119,1.7924151696606785,0.03567421460628317,-0.0643172986734557,0.2222877358490567,0.18965517241379315,0.05721271393643046,-0.0954907161803713,-0.003698566805362846,0.03369434416365813,-0.07946026986506738,0.165057915057915,0.0
58,2008-06-30,-0.0345042546298866,-0.039590549751862936,0.043228816408876984,-0.04587965413799189,-0.4402907580477674,-0.4402907580477674,-0.4400000000000001,-0.4385964912280702,0.10955367023238648,-1.35371210058366,-1.1967842044815873,10.365975696926377,0.39150560137880097,0.023199198052413102,-0.03039073806078152,-0.04347826086956519,0.03885291396854762,-0.03225806451612912,-0.19350348027842235,0.032596041909196634,0.08143322475570036,-0.04391052195526102,0.0
59,2008-09-30,0.05931404723361089,0.06536393157204468,-0.025805281924215828,-0.1435176622896246,-1.6878478664192949,-1.6878478664192949,-1.6836734693877549,-1.6979166666666667,0.15458776595744686,-2.8044984436188374,-3.064634297777226,-2.179737123451355,-0.331923703022153,-0.04254723582925135,-0.39751243781094536,-0.4166666666666666,-0.034728406055209333,-0.0757575757575758,-0.05178365937859597,0.030439684329199638,-0.08132530120481929,-0.3895147313691508,-0.16666666666666666
60,2008-12-31,0.0354550502246227,0.01688259326954089,0.32121588089330033,0.2281364716044052,-3.3081591368846937,-3.3081591368846937,-3.194029850746269,-3.149253731343284,-1.1839907860639216,-0.35138092853300684,-0.2551649475235317,-0.3989551681859375,-0.2986201234208227,-0.2090337669931296,0.35012386457473177,0.3116883116883116,0.008763837638376515,-0.18032786885245897,0.2876213592233008,0.03063457330415753,-0.022950819672131084,0.31866572036905594,0.0
61,2009-03-31,-0.043739701853422686,-0.04922142836374399,0.021175697248567937,-0.21441758241758246,-0.5273152205667543,-0.5945077417470055,-0.5782312925170068,-0.5763888888888888,-7.9921752738654135,-1.4067602733849982,-1.955547480620155,-0.5174279379157428,-0.2054603126652066,0.006837922749953762,-0.3192660550458716,-0.27722772277227714,0.02606310013717428,-0.003999999999999893,-0.2535344015080113,0.029723991507430988,0.0738255033557047,-0.2691065662002152,0.0
62,2009-06-30,-0.04357888780418173,-0.042026747326587836,-0.06069244562968412,0.15846016114592665,0.9419035846724352,0.6289625360230549,0.532258064516129,0.5573770491803278,-1.2318710832587287,2.0980736782902136,0.6709764651202095,-1.7851497886417935,0.20303217527684048,0.06332599118942728,-0.03773584905660377,0.1643835616438356,0.13146167557932253,0.03614457831325302,0.5631313131313131,0.02886597938144342,0.2765624999999998,0.030927835051546507,0.0
