,Quarter end,Assets,Current Assets,Liabilities,Current Liabilities,Shareholders equity,Revenue,Earnings,Earnings available for common stockholders,EPS basic,EPS diluted,Cash from operating activities,Cash from investing activities,Cash from financing activities,Cash change during period,Cash at end of period,Price,ROE,ROA,Book value of equity per share,P/B ratio,P/E ratio,Cumulative dividends per share,Equity to assets ratio,Net margin,Asset turnover,Current ratio
0,1994-03-31,0.003403422321240024,0.008979252799294013,0.0053976085654552355,0.004172621795181852,-0.0019539865378791488,-0.0938203247580106,-0.3214103586699269,-0.3214103586699269,-0.32530120481927705,-0.1325301204819277,-0.7757380826105057,1.4343977364591756,-1.2436331168033292,-2.315940863540765,-0.5681038281281294,-0.10585786500148686,0.05190592051905929,0.056716417910447785,-0.002199736031676225,0.0,-0.09200805910006726,1.0,-0.005528934758569859,0.0417112299465241,0.0,0.004803073967339033
1,1994-06-30,0.003403422321240024,0.008979252799294013,0.0053976085654552355,0.004172621795181852,-0.0019539865378791488,-0.0938203247580106,-0.3214103586699269,-0.3214103586699269,-0.32530120481927705,-0.1325301204819277,-0.7757380826105057,1.4343977364591756,-1.2436331168033292,-2.315940863540765,-0.5681038281281294,-0.10585786500148686,0.05190592051905929,0.056716417910447785,-0.002199736031676225,0.0,-0.09200805910006726,1.0,-0.005528934758569859,0.0417112299465241,0.0,0.004803073967339033
2,1994-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1325301204819277,0.0,0.0,0.0,0.0,0.0,-0.006318589956767595,0.05190592051905929,0.056716417910447785,0.0,0.0,-0.09200805910006726,0.0,0.0,0.0417112299465241,0.0,0.0
3,1994-12-31,0.012819277363161907,-0.002889154659647009,0.013686495125188712,0.19453132935210915,0.01047232365655737,0.0,0.0,0.0,0.0,-0.1325301204819277,0.0,0.0,0.0,0.0,0.9435478884560689,0.0,0.05190592051905929,0.056716417910447785,0.006613756613756515,0.0,-0.09200805910006726,0.0,-0.002223869532987366,0.0417112299465241,0.0,-0.16527246653919692
4,1995-03-31,0.0034074986098824307,-0.7552608865977128,0.00048349443863826563,-0.8097023304692116,0.011345909689500113,0.05013188112086708,0.4244698582756064,0.4244698582756064,0.4285714285714286,-0.1325301204819277,3.2573045136681498,-0.2845346217919981,-4.041725506018425,-1.5789362352222251,0.3918175166226576,0.07295850066934406,0.05190592051905929,0.056716417910447785,0.009636443276390905,0.06060606060606055,-0.09200805910006726,0.5,0.0078008915304605955,0.0417112299465241,0.0,0.28604151753758056
5,1995-06-30,0.012331919341580509,3.6126593499097632,0.018017044865523912,3.914140864434452,-0.002936914203906405,-0.07825831521520388,-0.3474602637808589,-0.3474602637808589,-0.35,-0.1325301204819277,-1.0035629276334457,0.09176845541536773,-2.017094631191484,0.6929197791490744,0.476582321881643,0.04491578290704923,0.05190592051905929,0.056716417910447785,-0.004772234273318854,0.03571428571428581,-0.09200805910006726,0.3333333333333333,-0.01511242167342419,0.0417112299465241,0.0,-0.061338083045753174
6,1995-09-30,-0.016350067553563497,-0.07407855452702272,-0.026377328522868226,-0.10766322739634683,0.01114662972772229,0.16704281330103532,0.5978357760318413,0.5978357760318413,0.596153846153846,-0.1325301204819277,-397.3587594300084,0.032713591338727754,-2.9702652328190973,-1.8507673860911271,-0.274594033963374,0.046567164179104566,0.05190592051905929,0.056716417910447785,0.009154315605928387,0.055172413793103565,-0.09200805910006726,0.25,0.028068862275449025,0.0417112299465241,0.0,0.037594876660341565
7,1995-12-31,0.012904123706743542,0.04659225801635003,0.015402674936131788,0.06146670159031031,0.006306872633821348,-0.06430461011297173,-0.1474934481953346,-0.1474934481953346,-0.15662650602409645,-0.1325301204819277,-0.4710651868645,0.16123388518775172,-0.7390245516876183,-0.6119739549567325,-0.14688276906989894,0.0912721049629206,0.05190592051905929,0.056716417910447785,0.004319654427645814,0.07843137254901955,-0.09200805910006726,0.2,-0.006552602839461352,0.0417112299465241,0.0,-0.014058749571379536
8,1996-03-31,0.0052511268652253315,0.1012798728544546,3.1740526814871835e-05,0.060370004344449724,0.0191571216711568,0.0647889161789188,0.369756275728776,0.369756275728776,0.37142857142857133,-0.1325301204819277,0.6519731318219983,-0.4816633284293741,1.2824834874504625,-8.951910504140637,1.3690951160027516,0.10925248301097756,0.05190592051905929,0.056716417910447785,0.017204301075268713,0.10909090909090913,-0.09200805910006726,0.16666666666666674,0.013924514474166427,0.0417112299465241,0.0,0.03860421980060291
9,1996-06-30,-0.008022366842184825,-0.03293285953578029,-0.01275037897159115,-0.0750391575511834,0.0043380706110469625,-0.07698080289580644,-0.3741195031442348,-0.3741195031442348,-0.375,-0.1325301204819277,-0.658474012222424,0.3772868720719489,-0.5402861376053338,-1.72174921893556,-0.4170973651284704,-0.041234684260131986,0.017733230531996824,0.031073446327683607,0.0021141649048626032,-0.06010928961748641,-0.09200805910006726,0.1428571428571428,0.012287676183592387,0.012320328542094305,0.0277777777777779,0.04554079696394675
10,1996-09-30,-0.010781796091984376,-0.06442285473159659,-0.020886271498402945,-0.15203323750738773,0.015184863266894276,0.059589233236802874,0.4407540873022917,0.4407540873022917,0.45,-0.1325301204819277,2.0492169229678976,0.14622438507630675,1.915620058616765,-1.0289847735010822,0.02074012353505905,0.021381174735807473,0.0030303030303029392,0.013698630136986356,0.013080168776371305,0.01744186046511631,-0.005177514792899407,0.12500000000000022,0.026419136022848955,0.02028397565922924,0.0,0.10334151809544156
