,Quarter end,Assets,Current Assets,Liabilities,Current Liabilities,Shareholders equity,Revenue,Earnings,Earnings available for common stockholders,EPS basic,EPS diluted,Cash from operating activities,Cash from investing activities,Cash from financing activities,Cash change during period,Cash at end of period,Price,ROE,ROA,Book value of equity per share,P/B ratio,P/E ratio,Equity to assets ratio,Net margin,Asset turnover,Current ratio
0,1993-11-30,0.0808517284464807,0.05542054465061375,0.060931522179922926,0.0571558245083208,0.1022195020788863,0.06771789371254178,0.12270422535211267,0.12270422535211267,0.1428571428571428,0.0,0.5674028881321731,-0.04130302800333918,-0.8539362394274561,1.5209841780638238,0.3063871742993005,0.14285714285714302,-0.13763029142735594,-0.10161360662887052,0.09999999999999988,-0.125,0.0871008939974458,0.01968911917098448,-0.08333333333333326,-0.019480519480519543,-0.0016620130301820968
1,1994-02-28,0.0808517284464807,0.05542054465061375,0.060931522179922926,0.0571558245083208,0.1022195020788863,0.06771789371254178,0.12270422535211267,0.12270422535211267,0.1428571428571428,0.0,0.5674028881321731,-0.04130302800333918,-0.8539362394274561,1.5209841780638238,0.3063871742993005,0.14285714285714302,-0.13763029142735594,-0.10161360662887052,0.09999999999999988,-0.125,0.0871008939974458,0.01968911917098448,-0.08333333333333326,-0.019480519480519543,-0.0016620130301820968
2,1994-05-31,0.2004058089687395,0.2812668628966839,0.2658780895771817,0.22016407166776372,0.1328065127506184,0.0,0.0,0.0,0.0,0.0,0.5674028881321731,-0.04130302800333918,-0.8539362394274561,1.5209841780638238,0.5912467865313407,-0.03749999999999998,-0.13763029142735594,-0.10161360662887052,0.18181818181818188,-0.125,0.0871008939974458,-0.056300813008130175,-0.08333333333333326,-0.019480519480519543,0.05007657987614023
3,1994-08-31,0.017166316401920012,0.006729192310982013,-0.014194241547883957,-0.014653255163091685,0.05334932138550519,0.15262122247768173,-0.12255548546194872,-0.12255548546194872,-0.125,0.0,-0.4880385421957586,-0.5342265144168926,9.697550111358575,-0.6161343509826344,0.14262987574417618,0.2467532467532467,-0.13763029142735594,-0.10161360662887052,0.0,0.05499999999999994,0.0871008939974458,0.03553736808098207,-0.08333333333333326,-0.019480519480519543,0.02168812226520389
4,1994-11-30,0.07523280842030511,-0.04244816918317407,0.09425230588042544,0.07426507128339876,0.05469572251400856,0.20451269960501306,0.5337581699346405,0.5337581699346405,0.523809523809524,0.0,-0.3649437142688749,11.011046906866078,0.028855762824783412,-5.181838650455506,-0.5220020408692719,0.09375,-0.13763029142735594,-0.10161360662887052,0.0769230769230771,0.09343263371699397,0.0871008939974458,-0.019134775374376026,-0.08333333333333326,-0.019480519480519543,-0.10862143876854324
5,1995-02-28,0.09515489111274288,0.11489991657705526,0.049580554024554864,0.07118362372233468,0.14621131918607255,0.07752730202303515,0.11624017216031368,0.11624017216031368,-0.25,0.0,1.3363341067285384,-0.629172385493753,-1.238819863207738,-1.2311814819570015,0.2524638507080603,0.0,-0.13763029142735594,-0.10161360662887052,0.1428571428571428,-0.07120743034055721,0.0871008939974458,0.046649703138252674,-0.08333333333333326,-0.019480519480519543,0.040804957872014436
6,1995-05-31,0.2691088662166059,0.3989289140440977,0.25405369085890905,0.3642709744820381,0.28455312141112743,0.4093264750880934,0.7339206123481299,0.7339206123481299,0.7083333333333333,0.0,0.6630121024337279,-0.19192025183630645,3.539908490086426,2.641089951450223,0.7339482008984675,0.17142857142857126,-0.13763029142735594,-0.10161360662887052,0.3125,0.02533333333333343,0.0871008939974458,0.012155591572123205,-0.08333333333333326,-0.019480519480519543,0.02542316183849613
7,1995-08-31,-0.03097895374625137,-0.11336302261818933,-0.13984399406837855,-0.17066404839506075,0.07804794288723893,-0.2417536858506758,-0.7040704554836934,-0.7040704554836934,-0.7073170731707317,0.0,-0.3523695399461758,1.2056757682001158,-0.01903695408734607,-1.0224953503704943,-0.009521865719200773,0.18292682926829285,-0.13763029142735594,-0.10161360662887052,0.04761904761904767,-0.0988296488946685,0.0871008939974458,0.11248999199359487,-0.08333333333333326,-0.019480519480519543,0.06909375611665691
8,1995-11-30,0.07699173579046302,0.10987583201754147,0.02404490247300917,0.092961387221409,0.11929991683908893,0.2531487957419185,1.5463794803117388,1.5463794803117388,1.5833333333333337,0.0,-0.5074903028701045,-0.7593673900826888,-1.5811643835616438,-5.84251968503937,0.046553094498156034,0.06529209621993126,-0.04366058214109525,0.005339805825242738,0.13636363636363644,0.016594516594516717,0.0871008939974458,0.039402662828355466,0.0051319648093841605,0.0,0.015440009764432938
9,1996-02-29,0.0919810472542113,0.11593296766203065,0.0966519651468234,0.11875209766410387,0.08856629559087525,0.0548551258085328,0.06858240626438072,0.06858240626438072,0.06451612903225823,0.0,2.514765351972042,2.099130357420876,0.6184115759837623,4.191553748870821,0.2309322800094831,0.129032258064516,-0.03946350270827959,-0.004828585224529225,0.08000000000000007,-0.006387508871540049,0.02796052631578938,-0.003115804050545345,0.001458789204960009,-0.006622516556291425,-0.0025241901556584123
