,Quarter end,Assets,Current Assets,Liabilities,Current Liabilities,Shareholders equity,Revenue,Earnings,Earnings available for common stockholders,EPS basic,EPS diluted,Cash from operating activities,Cash from investing activities,Cash from financing activities,Cash change during period,Cash at end of period,Price,ROE,ROA,Book value of equity per share,P/B ratio,P/E ratio,Equity to assets ratio,Net margin,Asset turnover,Current ratio
0,1999-06-30,0.17431343529024826,0.15738611555814286,0.4342435034955812,0.4342435034955812,0.10614080608891197,0.0,0.0,0.0,0.0,0.0,0.5621085594989561,-0.6729880865548261,712.7234042553191,-17.365581395348833,-0.0798203948344961,1.039797395079595,-0.9663377829367382,-26.88372093023256,-0.02564102564102566,1.0702822357498616,0.0,-0.05806614491290085,-0.96656050955414,-0.018867924528301886,-0.19304013946201204
1,1999-09-30,0.17431343529024826,0.15738611555814286,0.4342435034955812,0.4342435034955812,0.10614080608891197,0.0,0.0,0.0,0.0,0.0,0.5621085594989561,-0.6729880865548261,712.7234042553191,-17.365581395348833,-0.0798203948344961,1.039797395079595,-0.9663377829367382,-26.88372093023256,-0.02564102564102566,1.0702822357498616,0.0,-0.05806614491290085,-0.96656050955414,-0.018867924528301886,-0.19304013946201204
2,1999-12-31,0.9880502263921952,1.0392082893214627,0.3631012600018395,0.3631012600018395,1.2005754855659465,1.5211045364891518,-3.793285055957867,-3.793285055957867,-2.4,-2.2,0.5621085594989561,-0.6729880865548261,712.7234042553191,-17.365581395348833,1.4189619712061945,1.0170273146505853,-0.9663377829367382,-26.88372093023256,1.1842105263157894,1.0702822357498616,0.0,0.10694183864915564,-0.96656050955414,-0.018867924528301886,0.4960212201591512
3,2000-03-31,0.10811223291852556,0.09543307475056427,0.27859118817893536,0.27859118817893536,0.07220113986838927,0.23110624315443595,-0.022861183125147292,-0.022861183125147292,-0.04761904761904756,0.0,-0.06047444036084192,0.4936802973977694,-0.9869131018035476,-0.9647018700619564,0.020705866662221076,-0.10200492437565943,-0.9663377829367382,-26.88372093023256,0.06626506024096401,-0.5888799786153434,0.0,-0.03244552058111372,-0.96656050955414,-0.018867924528301886,-0.14325144403012344
4,2000-06-30,0.12434711671910925,0.07376633904144292,0.1978364116094986,0.1978364116094986,0.1058868754888056,0.2379681409930521,-0.0726000964785335,-0.0726000964785335,-0.10000000000000007,-0.05555555555555547,-0.3904694167852063,2.7436535589845694,0.6560364464692483,-5.025764895330113,-0.08166598611678233,-0.4864864864864865,-0.9663377829367382,-26.88372093023256,0.09604519774011287,-0.5185305591677503,0.0,-0.01639139139139134,-0.96656050955414,-0.018867924528301886,-0.10358217234537348
5,2000-09-30,0.15353447788477848,0.055151877365711366,0.5302436230670955,0.5302436230670955,0.05103863257698338,0.2541323021114952,-0.6317295188556566,-0.6317295188556566,-0.6666666666666667,-0.6470588235294118,0.3459743290548425,-0.2516952532907858,-0.4869325997248969,-0.35840000000000005,-0.05705646954201871,-0.0987795575896262,-0.9663377829367382,-26.88372093023256,0.04123711340206193,-0.1775827143821742,0.0,-0.08879277445617606,-0.96656050955414,-0.018867924528301886,-0.3104531607006854
6,2000-12-31,-0.041137069106355166,-0.1055121083541184,0.07370087807686776,0.07370087807686776,-0.08662827165421683,-0.32510164542800224,-7.306497175141243,-7.306497175141243,-7.833333333333332,-7.833333333333332,-5.730819245773732,0.051883439943141374,-1.2841823056300268,4.297381546134663,-0.3205386951355226,-0.4663563267033433,-0.9663377829367382,-26.88372093023256,-0.09405940594059403,-0.4876847290640394,0.0,-0.047466145469775234,-0.96656050955414,-0.018867924528301886,-0.16691978461963275
7,2001-03-31,-0.14739657875008516,-0.1956229517302672,-0.2640300308352326,-0.2640300308352326,-0.09308394411217524,0.09436784862329683,-0.021052631578947326,-0.021052631578947326,-0.02439024390243893,-0.02439024390243893,-0.5799890049477735,-0.7657094594594595,-2.952830188679245,-0.6619983523596564,-0.15945368236959725,-0.5479777954004758,-27.431034482758626,-26.88372093023256,-0.10382513661202196,-0.5016025641025641,0.0,0.0636083834090575,0.0,0.01923076923076916,0.09293172025190576
8,2001-06-30,0.3401310925041465,0.4886473496671546,-0.015338093850189471,-0.015338093850189471,0.474460996227662,0.07145232201573881,-0.8157172271791352,-0.8157172271791352,-0.825,-0.825,-1.3771815008726005,-0.3302090843547224,180.27053140096615,-7.670961002785514,1.2654975395488623,0.0070175438596491455,0.34181343770384864,0.3548966756513925,0.3170731707317074,0.12540192926045024,0.0,0.10031693537274357,0.0,-0.0660377358490567,0.511846544599871
9,2001-09-30,-0.07053227261543504,-0.05463553118650677,0.04247604247604242,-0.0007030007030006669,-0.09905131844326588,-0.08396262197855242,6.1427684667908125,6.1427684667908125,5.7142857142857135,5.7142857142857135,0.22035858877964126,-1.163616792249731,-1.0341390613756896,-0.9737982149381492,0.017289385833199722,0.1759581881533101,0.6806028196402529,0.7148541114058355,-0.10648148148148162,-0.10571428571428576,0.0,-0.03068252974326857,0.0,-0.09090909090909084,-0.05396053258443878
